|X_Positions|Y_Positions
1523|[163.17660725]|[125.89329789]
1524|[164.67502479]|[125.96218096]
1525|[166.1582241]|[125.7383064]
1526|[167.61938213]|[125.39916454]
1527|[169.07098078]|[125.02119449]
1528|[170.51980016]|[124.63270715]
1529|[171.96996984]|[124.24929106]
1530|[173.41985511]|[123.86480089]
1531|[174.87176764]|[123.48803833]
1532|[176.32724178]|[123.12527804]
1533|[177.78776284]|[122.78340347]
1534|[179.24992484]|[122.44861655]
1535|[180.71550602]|[122.12912974]
1536|[182.18625301]|[121.83433614]
1537|[183.66257678]|[121.56887778]
1538|[185.14158793]|[121.31882579]
1539|[186.62061427]|[121.06886356]
1540|[188.10162618]|[120.83094823]
1541|[189.58647103]|[120.61826119]
1542|[191.0761126]|[120.44228391]
1543|[192.56800874]|[120.28657295]
1544|[194.06286789]|[120.16249184]
1545|[195.56038184]|[120.07616704]
1546|[197.0590668]|[120.01337072]
1547|[198.55884766]|[119.98773122]
1548|[200.05861922]|[120.01390862]
1549|[201.55756198]|[120.07021674]
1550|[203.05603724]|[120.13783244]
1551|[204.55422782]|[120.21148705]
1552|[206.05177152]|[120.29729413]
1553|[207.54740262]|[120.4116953]
1554|[209.0369718]|[120.5882842]
1555|[209.0369718]|[120.5882842]
1556|[210.50608518]|[120.89111398]
1557|[211.97368727]|[121.20118511]
1558|[211.97368727]|[121.20118511]
1559|[213.43904114]|[121.52171288]
1560|[214.90397935]|[121.84413504]
1561|[214.90397935]|[121.84413504]
1562|[216.32011549]|[122.33866353]
1563|[217.72526717]|[122.8635909]
1564|[217.72526717]|[122.8635909]
1565|[219.09693684]|[123.4706513]
1566|[220.45050358]|[124.11706996]
1567|[220.45050358]|[124.11706996]
1568|[221.70579334]|[124.93819577]
1569|[222.92737255]|[125.80868084]
1570|[224.10512184]|[126.73760849]
1571|[224.10512184]|[126.73760849]
1572|[225.1048299]|[127.85590354]
1573|[226.05126384]|[129.01963151]
1574|[226.05126384]|[129.01963151]
1575|[226.72611928]|[130.35924718]
1576|[227.37054128]|[131.71376565]
1577|[227.37054128]|[131.71376565]
1578|[227.86189341]|[133.13100701]
1579|[228.3449265]|[134.55110526]
1580|[228.7937518]|[135.98238296]
1581|[228.7937518]|[135.98238296]
1582|[229.03359661]|[137.46308363]
1583|[229.19068926]|[138.95483491]
1584|[229.19068926]|[138.95483491]
1585|[229.07671145]|[140.45049833]
1586|[228.95446497]|[141.94550863]
1587|[228.75689939]|[143.43244099]
1588|[228.75689939]|[143.43244099]
1589|[228.3064858]|[144.86321966]
1590|[227.78723185]|[146.27047775]
1591|[227.78723185]|[146.27047775]
1592|[227.12395354]|[147.61586315]
1593|[226.44404569]|[148.95292161]
1594|[226.44404569]|[148.95292161]
1595|[225.64954568]|[150.22523043]
1596|[224.82309451]|[151.47702054]
1597|[224.82309451]|[151.47702054]
1598|[223.90064571]|[152.65985113]
1599|[222.9402279]|[153.81206535]
1600|[222.9402279]|[153.81206535]
1601|[221.96156416]|[154.94882271]
1602|[220.93992813]|[156.04712131]
1603|[220.93992813]|[156.04712131]
1604|[219.82175203]|[157.04696241]
1605|[218.70640209]|[158.04995518]
1606|[218.70640209]|[158.04995518]
1607|[217.55019761]|[159.00556557]
1608|[216.38098394]|[159.94521411]
1609|[215.16185927]|[160.81913347]
1610|[215.16185927]|[160.81913347]
1611|[213.86516993]|[161.57318702]
1612|[212.53944742]|[162.27494183]
1613|[212.53944742]|[162.27494183]
1614|[211.15240723]|[162.84601059]
1615|[209.74721671]|[163.37083398]
1616|[209.74721671]|[163.37083398]
1617|[208.31410753]|[163.8137765]
1618|[206.81433524]|[163.83991271]
1619|[206.81433524]|[163.83991271]
1620|[205.33748157]|[163.57741846]
1621|[203.86067722]|[163.3146469]
1622|[203.86067722]|[163.3146469]
1623|[202.38377499]|[163.052426]
1624|[200.90673065]|[162.79100674]
1625|[199.42951916]|[162.53053368]
1626|[197.9521474]|[162.27097119]
1627|[196.474461]|[162.01320598]
1628|[194.99638544]|[161.75768176]
1629|[193.51799624]|[161.50397843]
1630|[192.03921217]|[161.25258694]
1631|[190.56004811]|[161.00344102]
1632|[189.08039281]|[160.75722937]
1633|[187.60026582]|[160.51386936]
1634|[186.11953409]|[160.27421637]
1635|[184.63823203]|[160.03811426]
1636|[183.15622183]|[159.80649871]
1637|[182.99103071]|[161.29737493]
1638|[183.52412114]|[162.69945003]
1639|[184.32832658]|[163.96564654]
1640|[185.24556727]|[165.15252038]
1641|[186.20380617]|[166.30654734]
1642|[187.174579]|[167.45005077]
1643|[188.15426369]|[168.58592837]
1644|[189.13992703]|[169.71662187]
1645|[190.13405818]|[170.83987752]
1646|[191.13671249]|[171.95553174]
1647|[192.14118094]|[173.06955289]
1648|[193.14833507]|[174.18114659]
1649|[194.15530896]|[175.29290357]
1650|[195.1584205]|[176.4081467]
1651|[196.15821938]|[177.52636054]
1652|[197.16206189]|[178.64094577]
1653|[198.16855205]|[179.75314069]
1654|[199.18242108]|[180.85861325]
1655|[200.20035963]|[181.96033968]
1656|[201.21741012]|[183.06288596]
1657|[202.24026832]|[184.16004644]
1658|[203.27501951]|[185.24599762]
1659|[204.30389732]|[186.33751512]
1660|[205.31311582]|[187.44723491]
1661|[206.30817176]|[188.5696714]
1662|[207.30334271]|[189.69200593]
1663|[208.28712469]|[190.82433671]
1664|[209.2467483]|[191.97721248]
1665|[210.17013845]|[193.15930834]
1666|[211.0768324]|[194.35425858]
1667|[211.98412881]|[195.54875146]
1668|[211.98412881]|[195.54875146]
1669|[212.87766144]|[196.75357486]
1670|[213.76845797]|[197.96042263]
1671|[213.76845797]|[197.96042263]
1672|[214.62945892]|[199.18870491]
1673|[215.47468254]|[200.42789701]
1674|[215.47468254]|[200.42789701]
1675|[216.21171607]|[201.73433551]
1676|[216.9120444]|[203.06081213]
1677|[216.9120444]|[203.06081213]
1678|[217.512356]|[204.43544881]
1679|[218.07073402]|[205.82764635]
1680|[218.07073402]|[205.82764635]
1681|[218.48142835]|[207.27032793]
1682|[218.87360153]|[208.71815396]
1683|[218.87360153]|[208.71815396]
1684|[219.15071757]|[210.19233397]
1685|[219.42079378]|[211.66781994]
1686|[219.42079378]|[211.66781994]
1687|[219.5365666]|[213.16334548]
1688|[219.63474049]|[214.66012933]
1689|[219.71181112]|[216.15814806]
1690|[219.71181112]|[216.15814806]
1691|[219.58602726]|[217.6528649]
1692|[219.42060179]|[219.14371513]
1693|[219.42060179]|[219.14371513]
1694|[219.13702675]|[220.61666631]
1695|[218.794154]|[222.07695337]
1696|[218.794154]|[222.07695337]
1697|[218.31355519]|[223.49787729]
1698|[217.77917791]|[224.89946243]
1699|[217.77917791]|[224.89946243]
1700|[217.1487716]|[226.26056048]
1701|[216.47452666]|[227.60048352]
1702|[215.74754059]|[228.91253963]
1703|[215.74754059]|[228.91253963]
1704|[214.86552341]|[230.12581854]
1705|[213.96057864]|[231.32209399]
1706|[213.96057864]|[231.32209399]
1707|[212.90799997]|[232.39077455]
1708|[211.80926656]|[233.41194295]
1709|[210.63398433]|[234.34398999]
1710|[210.63398433]|[234.34398999]
1711|[209.26221723]|[234.95083018]
1712|[207.8826365]|[235.53969097]
1713|[207.8826365]|[235.53969097]
1714|[206.44459937]|[235.9663632]
1715|[204.98565885]|[236.31492101]
1716|[204.98565885]|[236.31492101]
1717|[203.48777807]|[236.39462789]
1718|[201.98816595]|[236.42873797]
1719|[200.48977301]|[236.35932192]
1720|[200.48977301]|[236.35932192]
1721|[199.01995122]|[236.0599494]
1722|[197.55729771]|[235.72731643]
1723|[197.55729771]|[235.72731643]
1724|[196.11831769]|[235.30383502]
1725|[194.69877097]|[234.81918346]
1726|[194.69877097]|[234.81918346]
1727|[193.39903478]|[234.07039389]
1728|[192.09468993]|[233.32966147]
1729|[192.09468993]|[233.32966147]
1730|[190.77823258]|[232.61067605]
1731|[189.46988762]|[231.87703208]
1732|[189.46988762]|[231.87703208]
1733|[188.14385882]|[231.17585619]
1734|[186.8437113]|[230.42778104]
1735|[186.8437113]|[230.42778104]
1736|[185.56221724]|[229.64818309]
1737|[184.27430015]|[228.87924253]
1738|[184.27430015]|[228.87924253]
1739|[183.0566301]|[228.00329753]
1740|[181.83278871]|[227.13599583]
1741|[181.83278871]|[227.13599583]
1742|[180.65028795]|[226.21312424]
1743|[179.49126314]|[225.26093651]
1744|[179.49126314]|[225.26093651]
1745|[178.36429068]|[224.27102082]
1746|[177.21405619]|[223.30823288]
1747|[177.21405619]|[223.30823288]
1748|[176.13516305]|[222.26612463]
1749|[175.09884075]|[221.18167266]
1750|[175.09884075]|[221.18167266]
1751|[174.24803341]|[219.94630758]
1752|[173.43789389]|[218.68389958]
1753|[173.43789389]|[218.68389958]
1754|[172.56653994]|[217.46294]
1755|[171.66541762]|[216.26378256]
1756|[171.66541762]|[216.26378256]
1757|[170.66370324]|[215.14728433]
1758|[169.69443949]|[214.00250148]
1759|[169.69443949]|[214.00250148]
1760|[168.92800724]|[212.71309014]
1761|[168.14697016]|[211.43247268]
1762|[168.14697016]|[211.43247268]
1763|[167.35418429]|[210.15909506]
1764|[166.52014986]|[208.91234466]
1765|[166.52014986]|[208.91234466]
1766|[165.73844367]|[207.63213552]
1767|[164.95707239]|[206.35172195]
1768|[164.95707239]|[206.35172195]
1769|[164.1766153]|[205.07075094]
1770|[163.39641857]|[203.78962133]
1771|[163.39641857]|[203.78962133]
1772|[162.61826387]|[202.50725037]
1773|[161.84059806]|[201.22458288]
1774|[161.84059806]|[201.22458288]
1775|[161.06525699]|[199.94050881]
1776|[160.29031779]|[198.65619217]
1777|[160.29031779]|[198.65619217]
1778|[159.51689804]|[197.37095994]
1779|[158.74387288]|[196.08549034]
1780|[157.97121534]|[194.79979973]
1781|[157.19882963]|[193.51394581]
1782|[156.427042]|[192.22773282]
1783|[155.6555597]|[190.94133667]
1784|[154.88472301]|[189.65455355]
1785|[154.11467332]|[188.36729931]
1786|[153.34514092]|[187.07973576]
1787|[152.57673063]|[185.79150223]
1788|[151.80867184]|[184.50305911]
1789|[151.04168179]|[183.21397949]
1790|[150.27616216]|[181.92402611]
1791|[149.51126226]|[180.63370517]
1792|[148.22403327]|[181.40379706]
1793|[147.42181104]|[182.671251]
1794|[146.8867281]|[184.0725669]
1795|[146.47838716]|[185.51591637]
1796|[146.12719223]|[186.97422433]
1797|[145.79014526]|[188.43586702]
1798|[145.45000289]|[189.89679247]
1799|[145.11419088]|[191.35871938]
1800|[144.78711371]|[192.82262529]
1801|[144.47035022]|[194.28879748]
1802|[144.14719597]|[195.75357437]
1803|[143.8038068]|[197.21374007]
1804|[143.45084285]|[198.67162088]
1805|[143.07831318]|[200.12462523]
1806|[142.67728266]|[201.57002293]
1807|[142.25612484]|[203.00968473]
1808|[141.82814714]|[204.44733389]
1809|[141.38732665]|[205.88109722]
1810|[140.93304982]|[207.31065399]
1811|[140.47935094]|[208.74039429]
1812|[140.03723333]|[210.17375817]
1813|[139.6173338]|[211.61378747]
1814|[139.20425189]|[213.05578724]
1815|[138.76899874]|[214.49125048]
1816|[138.2890815]|[215.91240474]
1817|[138.2890815]|[215.91240474]
1818|[137.74402991]|[217.30987344]
1819|[137.19130195]|[218.7043238]
1820|[137.19130195]|[218.7043238]
1821|[136.62257032]|[220.09232392]
1822|[136.02750721]|[221.46924073]
1823|[135.41523558]|[222.83859219]
1824|[135.41523558]|[222.83859219]
1825|[134.78849498]|[224.20138206]
1826|[134.78849498]|[224.20138206]
1827|[134.19393301]|[225.57851534]
1828|[133.60650591]|[226.95870714]
1829|[133.60650591]|[226.95870714]
1830|[132.94351623]|[228.3042348]
1831|[132.28065035]|[229.64982345]
1832|[132.28065035]|[229.64982345]
1833|[131.61275074]|[230.99292066]
1834|[130.94434816]|[232.33576764]
1835|[130.94434816]|[232.33576764]
1836|[130.18187466]|[233.62752386]
1837|[129.4195767]|[234.91938369]
1838|[129.4195767]|[234.91938369]
1839|[128.69521924]|[236.23289284]
1840|[127.95117211]|[237.5353497]
1841|[127.95117211]|[237.5353497]
1842|[127.13016937]|[238.79071996]
1843|[126.29482514]|[240.03659316]
1844|[126.29482514]|[240.03659316]
1845|[125.39288904]|[241.23513864]
1846|[124.46012675]|[242.40985329]
1847|[124.46012675]|[242.40985329]
1848|[124.46012675]|[242.40985329]
1849|[123.18361276]|[243.19757916]
1850|[121.89608086]|[243.9671645]
1851|[121.89608086]|[243.9671645]
1852|[120.45793875]|[244.39348278]
1853|[119.00893167]|[244.78126942]
1854|[119.00893167]|[244.78126942]
1855|[117.51779021]|[244.94404882]
1856|[116.02332816]|[245.07282455]
1857|[116.02332816]|[244.07282455]
1858|[114.59712866]|[243.60811498]
1859|[113.09716861]|[243.59716743]
1860|[113.09716861]|[243.59716743]
1861|[111.61502067]|[243.82789997]
1862|[110.12541581]|[244.00418768]
1863|[110.12541581]|[244.00418768]
1864|[108.62550425]|[243.98789971]
1865|[107.12777064]|[243.90547371]
1866|[105.63431796]|[243.76547696]
1867|[105.63431796]|[243.76547696]
1868|[104.18265181]|[243.38776625]
1869|[102.75040045]|[242.94205778]
1870|[102.75040045]|[242.94205778]
1871|[101.44440201]|[242.20424473]
1872|[100.14876442]|[241.44838547]
1873|[98.88530956]|[240.63987956]
1874|[98.88530956]|[240.63987956]
1875|[97.72224722]|[239.69262775]
1876|[96.5992608]|[238.69819248]
1877|[96.5992608]|[238.69819248]
1878|[95.55029827]|[237.62596228]
1879|[94.50627618]|[236.54892101]
1880|[94.50627618]|[236.54892101]
1881|[93.54691972]|[235.39582293]
1882|[92.63862125]|[234.20209185]
1883|[92.63862125]|[234.20209185]
1884|[91.91267898]|[232.88945793]
1885|[91.22354773]|[231.55712985]
1886|[90.60575823]|[230.19025892]
1887|[90.60575823]|[230.19025892]
1888|[90.17944892]|[228.75211415]
1889|[89.74848765]|[227.31535656]
1890|[89.74848765]|[227.31535656]
1891|[89.36380466]|[225.86552243]
1892|[89.03006343]|[224.40312139]
1893|[89.03006343]|[224.40312139]
1894|[88.97091862]|[222.90428788]
1895|[88.9875846]|[221.40438047]
1896|[88.9875846]|[221.40438047]
1897|[89.06645766]|[219.90645556]
1898|[89.16414252]|[218.40963972]
1899|[89.16414252]|[218.40963972]
1900|[89.3257051]|[216.91836592]
1901|[89.47780459]|[215.42609727]
1902|[89.47780459]|[215.42609727]
1903|[89.68336179]|[213.94024861]
1904|[89.88715693]|[212.45415724]
1905|[89.88715693]|[212.45415724]
1906|[90.27061091]|[211.00399758]
1907|[90.67340602]|[209.55909063]
1908|[90.67340602]|[209.55909063]
1909|[91.23383323]|[208.16771672]
1910|[91.78029814]|[206.77080008]
1911|[91.78029814]|[206.77080008]
1912|[92.36631219]|[205.39000773]
1913|[92.97049097]|[204.01706636]
1914|[92.97049097]|[204.01706636]
1915|[93.53075075]|[202.62562503]
1916|[94.11226585]|[201.24293193]
1917|[94.11226585]|[201.24293193]
1918|[94.85531923]|[199.93990788]
1919|[95.62330909]|[198.65142367]
1920|[95.62330909]|[198.65142367]
1921|[96.54194463]|[197.46562911]
1922|[97.44103392]|[196.26494662]
1923|[97.44103392]|[196.26494662]
1924|[98.34482759]|[195.06780126]
1925|[99.27997331]|[193.89498308]
1926|[99.27997331]|[193.89498308]
1927|[100.22776281]|[192.73235886]
1928|[101.16090505]|[191.557946]
1929|[101.16090505]|[191.557946]
1930|[102.10612707]|[190.39323345]
1931|[103.02451113]|[189.20724411]
1932|[103.02451113]|[189.20724411]
1933|[103.78974122]|[187.91711896]
1934|[104.51365772]|[186.60336674]
1935|[104.51365772]|[186.60336674]
1936|[105.2398195]|[185.29085423]
1937|[105.98257675]|[183.98766136]
1938|[105.98257675]|[183.98766136]
1939|[106.48311434]|[182.57363798]
1940|[106.98596971]|[181.16043718]
1941|[106.98596971]|[181.16043718]
1942|[107.49801821]|[179.75054133]
1943|[108.01257316]|[178.34155829]
1944|[108.53071395]|[176.93388996]
1945|[109.0533473]|[175.52788342]
1946|[109.58044264]|[174.12354354]
1947|[110.11231689]|[172.72100663]
1948|[110.65008437]|[171.32071875]
1949|[111.1938775]|[169.92275988]
1950|[111.74329133]|[168.52700043]
1951|[112.29926067]|[167.13383924]
1952|[112.86318583]|[165.74387938]
1953|[113.43589865]|[164.35751722]
1954|[114.01768952]|[162.97494014]
1955|[114.60968693]|[161.59670248]
1956|[115.21214972]|[160.22300724]
1957|[115.82548495]|[158.85413183]
1958|[116.44990201]|[157.49027578]
1959|[117.73909066]|[158.25708255]
1960|[118.55571366]|[159.51530625]
1961|[119.11653447]|[160.90652155]
1962|[119.56287724]|[162.33857537]
1963|[119.9596889]|[163.78513698]
1964|[120.33830459]|[165.23656737]
1965|[120.71715286]|[166.68793706]
1966|[121.10375766]|[168.13725991]
1967|[121.49815497]|[169.58448165]
1968|[121.90385365]|[171.02857603]
1969|[122.31864494]|[172.47008503]
1970|[122.73305975]|[173.9117023]
1971|[123.15419537]|[175.35137059]
1972|[123.586846]|[176.78762037]
1973|[124.02157499]|[178.22324243]
1974|[124.45592807]|[179.65897827]
1975|[124.8831061]|[181.09686524]
1976|[125.31694638]|[182.53275612]
1977|[125.7556296]|[183.96717483]
1978|[126.19975699]|[185.39991726]
1979|[126.64242741]|[186.83311051]
1980|[127.09508839]|[188.26317975]
1981|[127.56785831]|[189.68672764]
1982|[128.05558057]|[191.10522227]
1983|[128.55296404]|[192.52035819]
1984|[129.0599805]|[193.93207144]
1985|[129.57710416]|[195.34011374]
1986|[130.11133037]|[196.74175648]
1987|[130.64968621]|[198.14181826]
1988|[131.19902672]|[199.53760657]
1989|[131.75764487]|[200.92970777]
1990|[132.32908936]|[202.3165932]
1991|[132.91159836]|[203.69886787]
1992|[133.49208377]|[205.08199357]
1993|[134.09044073]|[206.45748219]
1994|[134.69674142]|[207.82948783]
1995|[135.32565428]|[209.19127659]
1996|[135.99068906]|[210.53579462]
1997|[136.68413804]|[211.86588052]
1998|[136.68413804]|[211.86588052]
1999|[137.43467345]|[213.16460936]
2000|[138.21810218]|[214.44376511]
2001|[138.21810218]|[214.44376511]
2002|[139.13143942]|[215.63364539]
2003|[140.04803623]|[216.82101656]
2004|[140.04803623]|[216.82101656]
2005|[141.01485025]|[217.96786906]
2006|[142.01000277]|[219.09021991]
2007|[142.01000277]|[219.09021991]
2008|[143.12726877]|[220.0910779]
2009|[144.26577164]|[221.06771048]
2010|[144.26577164]|[221.06771048]
2011|[145.4339628]|[222.00862993]
2012|[146.62684701]|[222.91804032]
2013|[146.62684701]|[222.91804032]
2014|[147.92566356]|[223.66842394]
2015|[149.25030192]|[224.37222307]
2016|[150.6158717]|[224.99288335]
2017|[150.6158717]|[224.99288335]
2018|[152.05993589]|[225.39868947]
2019|[153.51081598]|[225.77940848]
2020|[153.51081598]|[225.77940848]
2021|[154.99296876]|[226.01010991]
2022|[156.48269428]|[226.18537502]
2023|[157.97940334]|[226.28468258]
2024|[157.97940334]|[226.28468258]
2025|[159.46768364]|[226.09754154]
2026|[160.95287582]|[225.88729364]
2027|[160.95287582]|[225.88729364]
2028|[162.42638496]|[225.60663225]
2029|[163.89733697]|[225.3128633]
2030|[163.89733697]|[225.3128633]
2031|[165.34087898]|[224.90520359]
2032|[166.76410781]|[224.43147403]
2033|[168.1595447]|[223.88124144]
2034|[168.1595447]|[223.88124144]
2035|[169.41765523]|[223.0644441]
2036|[170.65903443]|[222.22243599]
2037|[170.65903443]|[222.22243599]
2038|[171.73711348]|[221.17948557]
2039|[172.79901086]|[220.12006406]
2040|[172.79901086]|[220.12006406]
2041|[173.73545915]|[218.94828566]
2042|[174.67487073]|[217.77888159]
2043|[175.59334999]|[216.59296597]
2044|[175.59334999]|[216.59296597]
2045|[176.36704065]|[215.3078968]
2046|[177.12147661]|[214.01142992]
2047|[177.12147661]|[214.01142992]
2048|[177.69539284]|[212.62556551]
2049|[178.26081391]|[211.2362135]
2050|[178.26081391]|[211.2362135]
2051|[178.78626997]|[209.83125943]
2052|[179.24328834]|[208.40257675]
2053|[179.24328834]|[208.40257675]
2054|[179.59494315]|[206.94437961]
2055|[179.94135567]|[205.48492822]
2056|[179.94135567]|[205.48492822]
2057|[180.20593477]|[204.00844662]
2058|[180.40958562]|[202.52233548]
2059|[180.40958562]|[202.52233548]
2060|[180.40446028]|[201.02234424]
2061|[180.32594654]|[199.52440045]
2062|[180.32594654]|[199.52440045]
2063|[180.12105611]|[198.0384597]
2064|[179.92396566]|[196.55146429]
2065|[179.92396566]|[196.55146429]
2066|[179.81258499]|[195.05560522]
2067|[179.71480975]|[193.55879528]
2068|[179.71480975]|[193.55879528]
2069|[179.50070633]|[192.074154]
2070|[179.29329329]|[190.58856327]
2071|[179.29329329]|[190.58856327]
2072|[178.99204281]|[189.11912523]
2073|[178.70903901]|[187.64606418]
2074|[178.70903901]|[187.64606418]
2075|[178.47745162]|[186.16404958]
2076|[178.22590679]|[184.68529159]
2077|[178.22590679]|[184.68529159]
2078|[177.77825241]|[183.25364723]
2079|[177.27423194]|[181.84086156]
2080|[177.27423194]|[181.84086156]
2081|[176.54872222]|[180.52798851]
2082|[175.77427689]|[179.243374]
2083|[175.77427689]|[179.243374]
2084|[174.88648351]|[178.03431531]
2085|[174.00911878]|[176.81766781]
2086|[174.00911878]|[176.81766781]
2087|[173.13974208]|[175.59529956]
2088|[172.26998177]|[174.37320422]
2089|[172.26998177]|[174.37320422]
2090|[171.39972427]|[173.15146289]
2091|[170.52944503]|[171.92973704]
2092|[170.52944503]|[171.92973704]
2093|[169.65937662]|[170.70786104]
2094|[168.78926747]|[169.48601405]
2095|[167.91965516]|[168.2638134]
2096|[167.91965516]|[168.2638134]
2097|[167.05253511]|[167.0398433]
2098|[166.18620308]|[165.81531531]
2099|[165.32069198]|[164.59020692]
2100|[164.45645383]|[163.36420023]
2101|[163.59269017]|[162.13785919]
2102|[162.73032979]|[160.91053096]
2103|[161.86948743]|[159.68213753]
2104|[161.00991721]|[158.45285358]
2105|[160.15148039]|[157.22277787]
2106|[159.29428578]|[155.9918362]
2107|[158.43813989]|[154.7601649]
2108|[157.58416308]|[153.52698867]
2109|[156.73176522]|[152.29272051]
2110|[155.88158244]|[151.05692553]
2111|[157.11987054]|[150.21037807]
2112|[158.60633239]|[150.00930305]
2113|[160.10426525]|[150.08802501]
2114|[161.59269417]|[150.27398025]
2115|[163.07579396]|[150.49851312]
2116|[164.55776734]|[150.73036414]
2117|[166.04058272]|[150.95676767]
2118|[167.52374467]|[151.18088957]
2119|[169.00840508]|[151.39486026]
2120|[170.49527458]|[151.59289842]
2121|[171.98313104]|[151.78337978]
2122|[173.47124637]|[151.97182804]
2123|[174.95917476]|[152.16174677]
2124|[176.44717691]|[152.35108664]
2125|[177.93565179]|[152.53667362]
2126|[179.42523747]|[152.71312336]
2127|[180.91462651]|[152.89122528]
2128|[182.40270543]|[153.07996087]
2129|[183.88899286]|[153.28232111]
2130|[185.3726728]|[153.50298795]
2131|[186.85705962]|[153.71884849]
2132|[188.34445589]|[153.91289055]
2133|[189.83335972]|[154.09500418]
2134|[191.32434946]|[154.25916753]
2135|[192.81835727]|[154.39311026]
2136|[194.3132028]|[154.51735543]
2137|[195.81000173]|[154.61529903]
2138|[197.30829696]|[154.68679325]
2139|[198.80700875]|[154.74894584]
2140|[200.30563324]|[154.81316932]
2141|[201.80453607]|[154.87053057]
2142|[203.30397144]|[154.91168353]
2143|[203.30397144]|[154.91168353]
2144|[204.80332287]|[154.86757825]
2145|[206.30214527]|[154.8081526]
2146|[206.30214527]|[154.8081526]
2147|[207.79701431]|[154.68419063]
2148|[209.29177721]|[154.55895536]
2149|[209.29177721]|[154.55895536]
2150|[210.77821937]|[154.35773481]
2151|[212.25923349]|[154.11983324]
2152|[212.25923349]|[154.11983324]
2153|[213.7283683]|[153.81710745]
2154|[215.19240704]|[153.49062532]
2155|[215.19240704]|[153.49062532]
2156|[216.65268051]|[153.14769474]
2157|[218.1127699]|[152.80398121]
2158|[218.1127699]|[152.80398121]
2159|[219.57508227]|[152.46985172]
2160|[221.03962126]|[152.14562102]
2161|[221.03962126]|[152.14562102]
2162|[222.49123274]|[151.76770022]
2163|[223.93167889]|[151.34923292]
2164|[223.93167889]|[151.34923292]
2165|[225.31644043]|[150.77266075]
2166|[226.68832415]|[150.16608424]
2167|[226.68832415]|[150.16608424]
2168|[228.01248866]|[149.46139399]
2169|[229.32763829]|[148.74001928]
2170|[229.32763829]|[148.74001928]
2171|[230.61771211]|[147.97470266]
2172|[231.89112678]|[147.1819763]
2173|[231.89112678]|[147.1819763]
2174|[233.10881877]|[146.3060618]
2175|[234.30042573]|[145.39497846]
2176|[235.45805701]|[144.44109701]
2177|[235.45805701]|[144.44109701]
2178|[236.49697039]|[143.35912705]
2179|[237.50141128]|[142.24508104]
2180|[237.50141128]|[142.24508104]
2181|[238.33296407]|[140.99667408]
2182|[239.11489807]|[139.71660407]
2183|[239.11489807]|[139.71660407]
2184|[239.73067145]|[138.3488237]
2185|[240.34199406]|[136.9790483]
2186|[240.89789276]|[135.58585892]
2187|[240.89789276]|[135.58585892]
2188|[241.25654429]|[134.12936687]
2189|[241.57356828]|[132.66325099]
2190|[241.57356828]|[132.66325099]
2191|[241.74807097]|[131.17343596]
2192|[241.858556]|[129.67751048]
2193|[241.85243891]|[128.17752295]
2194|[241.85243891]|[128.17752295]
2195|[241.66137762]|[126.68974085]
2196|[241.4035358]|[125.21206781]
2197|[241.4035358]|[125.21206781]
2198|[240.93524867]|[123.78703899]
2199|[240.44113277]|[122.37075883]
2200|[240.44113277]|[122.37075883]
2201|[239.90046498]|[120.97158824]
2202|[239.30288863]|[119.5957603]
2203|[238.65346546]|[118.24363252]
2204|[238.65346546]|[118.24363252]
2205|[237.83604405]|[116.98592737]
2206|[236.9619091]|[115.76695728]
2207|[236.9619091]|[115.76695728]
2208|[235.98453073]|[114.62909458]
2209|[234.99698721]|[113.50004286]
2210|[234.99698721]|[113.50004286]
2211|[233.88146159]|[112.49724548]
2212|[232.74478576]|[111.51848704]
2213|[232.74478576]|[111.51848704]
2214|[231.52882236]|[110.64017445]
2215|[230.2705451]|[109.82363398]
2216|[230.2705451]|[109.82363398]
2217|[228.92271955]|[109.16532836]
2218|[227.55103525]|[108.55830105]
2219|[227.55103525]|[108.55830105]
2220|[226.1218973]|[108.10270832]
2221|[224.67315031]|[107.71395113]
2222|[224.67315031]|[107.71395113]
2223|[223.20133205]|[107.42455344]
2224|[221.7267436]|[107.14961908]
2225|[221.7267436]|[107.14961908]
2226|[220.2301372]|[107.0487762]
2227|[218.73122786]|[106.99158547]
2228|[218.73122786]|[106.99158547]
2229|[217.23430463]|[107.08761073]
2230|[215.7399013]|[107.21706606]
2231|[215.7399013]|[107.21706606]
2232|[214.24977048]|[107.38885118]
2233|[212.75610144]|[107.52652037]
2234|[212.75610144]|[107.52652037]
2235|[211.25729123]|[107.58625265]
2236|[209.75926139]|[107.66310708]
2237|[209.75926139]|[107.66310708]
2238|[208.25934641]|[107.67907724]
2239|[206.75959207]|[107.70622349]
2240|[206.75959207]|[107.70622349]
2241|[205.27488256]|[107.91985325]
2242|[203.79173756]|[108.14408735]
2243|[203.79173756]|[108.14408735]
2244|[202.29732522]|[108.2734386]
2245|[200.80639413]|[108.43813369]
2246|[200.80639413]|[108.43813369]
2247|[199.31203641]|[108.5681145]
2248|[197.82125078]|[108.73412117]
2249|[197.82125078]|[108.73412117]
2250|[196.34243025]|[108.98529809]
2251|[194.85772021]|[109.19892415]
2252|[194.85772021]|[109.19892415]
2253|[193.36467782]|[109.3432308]
2254|[191.8767543]|[109.53318765]
2255|[191.8767543]|[109.53318765]
2256|[190.40199054]|[109.8071801]
2257|[188.91932261]|[110.03454718]
2258|[188.91932261]|[110.03454718]
