|X_Positions|Y_Positions
776|[236.80534992]|[209.00442938]
777|[235.98106059]|[210.25764408]
778|[235.98106059]|[210.25764408]
779|[234.95151542]|[211.34853214]
780|[233.87923381]|[212.39744211]
781|[232.83040214]|[213.46980033]
782|[232.83040214]|[213.46980033]
783|[231.61462348]|[214.34836861]
784|[230.33049133]|[215.12361349]
785|[230.33049133]|[215.12361349]
786|[228.91745321]|[215.6269258]
787|[228.91745321]|[215.6269258]
788|[228.91745321]|[215.6269258]
789|[228.91745321]|[215.6269258]
790|[227.41822059]|[215.67490018]
791|[225.91835231]|[215.65502192]
792|[225.91835231]|[215.65502192]
793|[224.4183532]|[215.65338625]
794|[222.91897807]|[215.61009389]
795|[222.91897807]|[215.61009389]
796|[221.4228636]|[215.50219816]
797|[221.4228636]|[215.50219816]
798|[221.4228636]|[215.50219816]
799|[220.22896514]|[214.59411971]
800|[220.22896514]|[214.59411971]
801|[218.76481421]|[214.2681411]
802|[218.76481421]|[214.2681411]
803|[217.31228245]|[213.89377298]
804|[217.31228245]|[213.89377298]
805|[216.5059162]|[212.62895146]
806|[215.18679791]|[211.91485979]
807|[215.18679791]|[211.91485979]
808|[213.69986698]|[211.71728347]
809|[212.2335236]|[211.40131339]
810|[212.2335236]|[211.40131339]
811|[211.69554245]|[210.00110759]
812|[211.69554245]|[210.00110759]
813|[211.69554245]|[210.00110759]
814|[211.1567906]|[208.60119814]
815|[211.1567906]|[208.60119814]
816|[210.87254928]|[207.12837539]
817|[210.51428769]|[205.67178738]
818|[210.51428769]|[205.67178738]
819|[209.30908032]|[204.77877271]
820|[209.30908032]|[204.77877271]
821|[209.30908032]|[204.77877271]
822|[208.11813811]|[203.86682061]
823|[206.85770212]|[203.05361637]
824|[206.85770212]|[203.05361637]
825|[205.64763439]|[202.16719881]
826|[205.64763439]|[202.16719881]
827|[205.64763439]|[202.16719881]
828|[205.64763439]|[202.16719881]
829|[204.33540184]|[201.44053126]
830|[204.33540184]|[201.44053126]
831|[203.19687589]|[200.46392558]
832|[203.19687589]|[200.46392558]
833|[201.91426335]|[199.68616915]
834|[200.85788081]|[198.62124852]
835|[200.85788081]|[198.62124852]
836|[199.99162716]|[197.39666508]
837|[199.12537936]|[196.17207749]
838|[199.12537936]|[196.17207749]
839|[198.25914325]|[194.94748165]
840|[197.39291234]|[193.72288211]
841|[197.39291234]|[193.72288211]
842|[197.39291234]|[193.72288211]
843|[197.39291234]|[193.72288211]
844|[196.52706382]|[192.49801218]
845|[196.52706382]|[192.49801218]
846|[195.66123592]|[191.27312768]
847|[194.79541309]|[190.04823959]
848|[194.79541309]|[190.04823959]
849|[193.9353471]|[188.81930245]
850|[193.9353471]|[188.81930245]
851|[193.07529878]|[187.59035295]
852|[192.21525114]|[186.36140296]
853|[192.21525114]|[186.36140296]
854|[191.35524349]|[185.132425]
855|[190.4952508]|[183.90343656]
856|[190.4952508]|[183.90343656]
857|[190.4952508]|[183.90343656]
858|[189.63532637]|[182.67440037]
859|[188.77541857]|[181.44535253]
860|[188.77541857]|[181.44535253]
861|[188.77541857]|[181.44535253]
862|[187.91161541]|[180.21903932]
863|[187.04729351]|[178.99309167]
864|[186.18278469]|[177.76727581]
865|[185.31823274]|[176.54149038]
866|[184.45369506]|[175.31569488]
867|[183.58921219]|[174.08986073]
868|[182.72480421]|[172.86397377]
869|[181.86047441]|[171.63803169]
870|[180.99622385]|[170.41203374]
871|[180.13205923]|[169.18597521]
872|[179.26797481]|[167.95986016]
873|[178.40115033]|[166.73568071]
874|[177.53325876]|[165.51225756]
875|[176.66497704]|[164.28911126]
876|[175.79659514]|[163.06603609]
877|[174.92821605]|[161.84295892]
878|[174.05988026]|[160.61985101]
879|[173.19160833]|[159.39669777]
880|[172.32341137]|[158.17349131]
881|[171.45528787]|[156.95023272]
882|[170.5872495]|[155.72691371]
883|[169.71931141]|[154.50352356]
884|[168.85147659]|[153.28006014]
885|[167.98376046]|[152.05651255]
886|[167.34311093]|[153.41281937]
887|[167.24773244]|[154.90978395]
888|[167.40585211]|[156.40142672]
889|[167.60035926]|[157.88876225]
890|[167.80620398]|[159.37457111]
891|[168.02303833]|[160.85881599]
892|[168.24483811]|[162.34232698]
893|[168.48172745]|[163.82350335]
894|[168.7481651]|[165.29965069]
895|[169.02816788]|[166.77328512]
896|[169.31039788]|[168.24649462]
897|[169.59104623]|[169.72000624]
898|[169.86762118]|[171.19428786]
899|[170.1380723]|[172.66970516]
900|[170.38280146]|[174.14960639]
901|[170.59733138]|[175.63418609]
902|[170.77078374]|[177.12412377]
903|[170.90641857]|[178.61797891]
904|[171.02470219]|[180.11330797]
905|[171.16203647]|[181.60700784]
906|[171.32939891]|[183.09764187]
907|[171.52607273]|[184.58469244]
908|[171.73765491]|[186.06969513]
909|[171.97374672]|[187.55099883]
910|[172.24896941]|[189.02553349]
911|[172.53759415]|[190.49750352]
912|[172.79949007]|[191.97446341]
913|[173.01092903]|[193.4594865]
914|[173.18137093]|[194.94977156]
915|[173.3313539]|[196.44225443]
916|[173.49333515]|[197.93348281]
917|[173.65830573]|[199.42438344]
918|[173.81675341]|[200.91599141]
919|[173.93792246]|[202.41108942]
920|[174.00246497]|[203.9097002]
921|[174.05803709]|[205.40867043]
922|[174.12115707]|[206.90734179]
923|[174.19670789]|[208.40543794]
924|[174.27283246]|[209.90350505]
925|[174.39219566]|[211.39874831]
926|[174.39219566]|[211.39874831]
927|[174.64745476]|[212.87686969]
928|[174.64745476]|[212.87686969]
929|[174.81699399]|[214.36725771]
930|[174.81699399]|[214.36725771]
931|[174.97872937]|[215.85851277]
932|[174.97872937]|[215.85851277]
933|[174.97872937]|[215.85851277]
934|[175.32902501]|[217.31703701]
935|[175.32902501]|[217.31703701]
936|[175.756165]|[218.75493528]
937|[175.756165]|[218.75493528]
938|[176.0769961]|[220.22022276]
939|[176.0769961]|[220.22022276]
940|[176.25575764]|[221.70953277]
941|[176.25575764]|[221.70953277]
942|[176.28605603]|[223.20922675]
943|[176.28605603]|[223.20922675]
944|[176.30455753]|[224.70911264]
945|[176.30455753]|[224.70911264]
946|[176.46331362]|[226.20068781]
947|[176.63944268]|[227.69031144]
948|[176.63944268]|[227.69031144]
949|[176.8499691]|[229.17546417]
950|[176.8499691]|[229.17546417]
951|[177.22168631]|[230.62867659]
952|[177.22168631]|[230.62867659]
953|[177.56073416]|[232.08985643]
954|[177.56073416]|[232.08985643]
955|[177.78131844]|[233.57354865]
956|[177.78131844]|[233.57354865]
957|[177.86370549]|[235.07128439]
958|[177.86370549]|[235.07128439]
959|[177.86370549]|[235.07128439]
960|[178.29971509]|[236.50651805]
961|[178.29971509]|[236.50651805]
962|[178.72583646]|[237.94471851]
963|[178.72583646]|[237.94471851]
964|[178.72583646]|[237.94471851]
965|[178.72583646]|[237.94471851]
966|[178.72583646]|[237.94471851]
967|[178.72583646]|[237.94471851]
968|[178.72583646]|[237.94471851]
969|[178.72583646]|[237.94471851]
970|[179.34391388]|[239.31145927]
971|[179.34391388]|[239.31145927]
972|[179.34391388]|[239.31145927]
973|[179.34391388]|[239.31145927]
974|[179.34391388]|[239.31145927]
975|[179.34391388]|[239.31145927]
976|[179.34391388]|[239.31145927]
977|[179.34391388]|[239.31145927]
978|[179.34391388]|[239.31145927]
979|[179.34391388]|[239.31145927]
980|[179.34391388]|[239.31145927]
981|[179.34391388]|[239.31145927]
982|[179.34391388]|[239.31145927]
983|[179.34391388]|[239.31145927]
984|[179.34391388]|[239.31145927]
985|[179.34391388]|[239.31145927]
986|[179.34391388]|[239.31145927]
987|[179.22029006]|[240.80635631]
988|[179.22029006]|[240.80635631]
989|[179.22029006]|[240.80635631]
990|[179.22029006]|[240.80635631]
991|[179.22029006]|[240.80635631]
992|[178.27107639]|[241.96781807]
993|[178.27107639]|[241.96781807]
994|[177.23637576]|[243.05381742]
995|[177.23637576]|[243.05381742]
996|[175.9926791]|[243.89239874]
997|[175.9926791]|[243.89239874]
998|[174.73274025]|[244.70637299]
999|[173.37474862]|[245.34344343]
1000|[173.37474862]|[244.34344343]
1001|[171.87475071]|[244.34594773]
1002|[171.87475071]|[244.34594773]
1003|[170.44206793]|[244.79026749]
1004|[170.44206793]|[244.79026749]
1005|[168.96988093]|[245.07778345]
1006|[167.4802688]|[244.25400973]
1007|[167.4802688]|[244.25400973]
1008|[166.02197585]|[244.60526702]
1009|[164.55189951]|[244.90338706]
1010|[164.55189951]|[244.90338706]
1011|[163.05338909]|[244.83655494]
1012|[161.56480166]|[244.65187292]
1013|[160.08854597]|[244.38603625]
1014|[160.08854597]|[244.38603625]
1015|[158.75587703]|[243.69756439]
1016|[158.75587703]|[243.69756439]
1017|[157.80095053]|[242.54079502]
1018|[157.80095053]|[242.54079502]
1019|[157.07853791]|[241.22621524]
1020|[157.07853791]|[241.22621524]
1021|[155.78983358]|[240.45859479]
1022|[154.55386817]|[239.60865978]
1023|[154.55386817]|[239.60865978]
1024|[154.61574469]|[238.10993656]
1025|[154.61574469]|[238.10993656]
1026|[154.61574469]|[238.10993656]
1027|[154.61574469]|[238.10993656]
1028|[154.11700315]|[236.6952787]
1029|[153.80040568]|[235.22907065]
1030|[153.80040568]|[235.22907065]
1031|[153.80040568]|[235.22907065]
1032|[153.36790854]|[233.79277464]
1033|[152.84680243]|[232.38620135]
1034|[152.84680243]|[232.38620135]
1035|[152.30329199]|[230.98813254]
1036|[151.89388319]|[229.54508561]
1037|[151.89388319]|[229.54508561]
1038|[151.89388319]|[229.54508561]
1039|[151.65257968]|[228.06462196]
1040|[151.65257968]|[228.06462196]
1041|[151.20949555]|[226.63155656]
1042|[151.74644042]|[225.23095304]
1043|[151.74644042]|[225.23095304]
1044|[152.84565521]|[224.21030284]
1045|[153.87727372]|[223.12137527]
1046|[154.7658107]|[221.91286295]
1047|[154.7658107]|[221.91286295]
1048|[154.94369989]|[220.42344849]
1049|[154.94369989]|[220.42344849]
1050|[153.98772468]|[219.26754563]
1051|[152.97630887]|[218.15982813]
1052|[152.97630887]|[218.15982813]
1053|[151.87469386]|[217.14176902]
1054|[151.87469386]|[217.14176902]
1055|[151.87469386]|[217.14176902]
1056|[150.96068408]|[215.95240527]
1057|[150.96068408]|[215.95240527]
1058|[150.02360392]|[214.78113213]
1059|[150.02360392]|[214.78113213]
1060|[149.77639068]|[213.30164383]
1061|[149.77639068]|[213.30164383]
1062|[149.33481146]|[211.868114]
1063|[149.33481146]|[211.868114]
1064|[148.91434212]|[210.42825097]
1065|[148.52681784]|[208.9791737]
1066|[148.52681784]|[208.9791737]
1067|[147.79069459]|[207.67222207]
1068|[147.79069459]|[207.67222207]
1069|[147.79069459]|[207.67222207]
1070|[147.79069459]|[207.67222207]
1071|[147.34562315]|[206.23977263]
1072|[147.34562315]|[206.23977263]
1073|[147.81333891]|[204.81455617]
1074|[148.21194977]|[203.3684893]
1075|[148.21194977]|[203.3684893]
1076|[148.21194977]|[203.3684893]
1077|[147.81532596]|[201.92187617]
1078|[147.81532596]|[201.92187617]
1079|[147.41869679]|[200.47526451]
1080|[147.02205847]|[199.02865535]
1081|[147.02205847]|[199.02865535]
1082|[147.02205847]|[199.02865535]
1083|[146.62209678]|[197.58296152]
1084|[146.62209678]|[197.58296152]
1085|[146.22211674]|[196.13727277]
1086|[146.22211674]|[196.13727277]
1087|[145.82213315]|[194.691585]
1088|[145.82213315]|[194.691585]
1089|[145.4221241]|[193.24590428]
1090|[145.4221241]|[193.24590428]
1091|[145.02212057]|[191.80022202]
1092|[144.622109]|[190.35454199]
1093|[144.622109]|[190.35454199]
1094|[144.22208673]|[188.90886493]
1095|[144.22208673]|[188.90886493]
1096|[143.82202296]|[187.46319934]
1097|[143.82202296]|[187.46319934]
1098|[143.42191771]|[186.01754524]
1099|[143.42191771]|[186.01754524]
1100|[143.02176337]|[184.57190472]
1101|[143.02176337]|[184.57190472]
1102|[142.62154687]|[183.12628141]
1103|[142.22130557]|[181.68066497]
1104|[141.82104434]|[180.23505404]
1105|[141.41255347]|[178.791747]
1106|[141.00067723]|[177.3494024]
1107|[140.58738446]|[175.90746305]
1108|[140.17348485]|[174.46569777]
1109|[139.75931855]|[173.02400908]
1110|[139.34501943]|[171.58235856]
1111|[138.93064004]|[170.1407311]
1112|[138.51620795]|[168.6991188]
1113|[138.1017148]|[167.25752404]
1114|[137.68714735]|[165.81595066]
1115|[137.27249473]|[164.37440176]
1116|[136.85774993]|[162.93287939]
1117|[136.44292076]|[161.4913813]
1118|[137.94290126]|[161.48373253]
1119|[139.30637915]|[162.10897491]
1120|[140.53886898]|[162.96394206]
1121|[141.69835678]|[163.91556596]
1122|[142.83370228]|[164.89586724]
1123|[143.95770087]|[165.88915832]
1124|[145.07501104]|[166.88996698]
1125|[146.18876161]|[167.89473544]
1126|[147.31723679]|[168.88293774]
1127|[148.47489017]|[169.83679236]
1128|[149.6613533]|[170.75456425]
1129|[150.7602878]|[171.77551624]
1130|[151.83537595]|[172.82154945]
1131|[152.92114782]|[173.85648879]
1132|[154.04253117]|[174.85273143]
1133|[155.20509925]|[175.80058978]
1134|[156.40697822]|[176.69807902]
1135|[157.63489511]|[177.55960099]
1136|[158.7377112]|[178.57635892]
1137|[159.76959229]|[179.66503767]
1138|[160.80233797]|[180.75289628]
1139|[160.80233797]|[180.75289628]
1140|[162.11063591]|[181.48662409]
1141|[163.43349606]|[182.19375988]
1142|[163.43349606]|[182.19375988]
1143|[164.76101078]|[182.89211842]
1144|[164.76101078]|[182.89211842]
1145|[166.05896392]|[183.64399451]
1146|[166.05896392]|[183.64399451]
1147|[166.05896392]|[183.64399451]
1148|[167.46142722]|[184.17606284]
1149|[167.46142722]|[184.17606284]
1150|[168.64722585]|[185.09469313]
1151|[169.85698323]|[185.9815342]
1152|[169.85698323]|[185.9815342]
1153|[171.18786848]|[186.67344781]
1154|[172.38337314]|[187.57941062]
1155|[172.38337314]|[187.57941062]
1156|[173.48147072]|[188.60126272]
1157|[173.48147072]|[188.60126272]
1158|[173.48147072]|[188.60126272]
1159|[174.80003595]|[189.31637511]
1160|[176.15373897]|[189.96250832]
1161|[176.15373897]|[189.96250832]
1162|[176.15373897]|[189.96250832]
1163|[176.15373897]|[189.96250832]
1164|[177.53372028]|[190.55042972]
1165|[178.94026439]|[191.07161461]
1166|[180.4007451]|[191.41366152]
1167|[180.4007451]|[191.41366152]
1168|[180.4007451]|[191.41366152]
1169|[181.89787107]|[191.32085083]
1170|[181.89787107]|[191.32085083]
1171|[183.39032929]|[191.17062279]
1172|[183.39032929]|[191.17062279]
1173|[184.8274642]|[190.74092145]
1174|[186.26020734]|[190.29679635]
1175|[186.26020734]|[190.29679635]
1176|[186.26020734]|[190.29679635]
1177|[187.67622806]|[189.80193747]
1178|[189.0407373]|[189.17894908]
1179|[190.37858736]|[188.50060019]
1180|[190.37858736]|[188.50060019]
1181|[191.59668811]|[187.62525422]
1182|[191.59668811]|[187.62525422]
1183|[192.76608856]|[186.68583813]
1184|[193.89571996]|[185.69895774]
1185|[193.89571996]|[185.69895774]
1186|[194.73372809]|[184.4548748]
1187|[195.47552699]|[183.15113617]
1188|[195.47552699]|[183.15113617]
1189|[195.47552699]|[183.15113617]
1190|[195.47552699]|[183.15113617]
1191|[195.44435563]|[181.65146009]
1192|[195.35343547]|[180.15421812]
1193|[195.35343547]|[180.15421812]
1194|[195.6339717]|[178.68068515]
1195|[195.79495258]|[177.18934844]
1196|[195.79495258]|[177.18934844]
1197|[195.43681467]|[175.73273002]
1198|[195.19703209]|[174.25201927]
1199|[195.19703209]|[174.25201927]
1200|[195.04570019]|[172.75967258]
1201|[195.04570019]|[172.75967258]
1202|[195.04570019]|[172.75967258]
1203|[193.6407178]|[172.23429226]
1204|[192.29076016]|[171.58036996]
1205|[192.29076016]|[171.58036996]
1206|[190.99216543]|[170.82960253]
1207|[190.06071034]|[169.6538511]
1208|[190.06071034]|[169.6538511]
1209|[190.06071034]|[169.6538511]
1210|[189.85959996]|[168.16739404]
1211|[189.56713546]|[166.69618211]
1212|[189.56713546]|[166.69618211]
1213|[189.56713546]|[166.69618211]
1214|[189.56713546]|[166.69618211]
1215|[188.07976977]|[166.50190578]
1216|[186.61704958]|[166.16956613]
1217|[186.61704958]|[166.16956613]
1218|[185.34116912]|[165.38081455]
1219|[185.34116912]|[165.38081455]
1220|[184.50044171]|[164.13856762]
1221|[184.50044171]|[164.13856762]
1222|[184.09781453]|[162.69361387]
1223|[184.09781453]|[162.69361387]
1224|[183.81995351]|[161.21957409]
1225|[182.52197738]|[160.4677377]
1226|[182.52197738]|[160.4677377]
1227|[182.52197738]|[160.4677377]
1228|[181.98858236]|[159.06577844]
1229|[181.98858236]|[159.06577844]
1230|[181.89588571]|[157.56864541]
1231|[181.89588571]|[157.56864541]
1232|[180.39588808]|[157.56597796]
1233|[178.89589041]|[157.56333513]
1234|[178.89589041]|[157.56333513]
1235|[177.39589253]|[157.56081554]
1236|[175.8958946]|[157.55832172]
1237|[174.39589662]|[157.55586017]
1238|[174.39589662]|[157.55586017]
1239|[172.89589842]|[157.55353563]
1240|[171.39590017]|[157.55124439]
1241|[171.39590017]|[157.55124439]
1242|[169.89590174]|[157.54907268]
1243|[168.39590326]|[157.54693773]
1244|[166.89590472]|[157.54484492]
1245|[165.39590611]|[157.54280316]
1246|[163.89590743]|[157.5408142]
1247|[162.39590865]|[157.53890383]
1248|[160.89590977]|[157.53706919]
1249|[159.39591077]|[157.53533805]
1250|[157.89591164]|[157.5337212]
1251|[156.39591239]|[157.53222294]
1252|[154.89591299]|[157.53087488]
1253|[153.39591343]|[157.52973032]
1254|[151.89591371]|[157.52880786]
1255|[150.39591388]|[157.52810887]
1256|[148.89591395]|[157.52763494]
1257|[147.39591397]|[157.52740829]
1258|[145.89591397]|[157.52743922]
1259|[144.395914]|[157.52775029]
1260|[142.89591411]|[157.52832778]
1261|[141.39591435]|[157.52917115]
1262|[139.89591476]|[157.53028881]
1263|[138.39591538]|[157.53164867]
1264|[136.89591623]|[157.53324365]
1265|[135.39591735]|[157.53508051]
1266|[133.8959188]|[157.53716352]
1267|[132.3959206]|[157.53948574]
1268|[130.89593452]|[157.54594729]
1269|[129.39597058]|[157.55634875]
1270|[127.89605409]|[157.57217639]
1271|[126.39613108]|[157.58737378]
1272|[124.89622638]|[157.60428288]
1273|[123.39628619]|[157.6176777]
1274|[121.89634843]|[157.63134206]
1275|[120.39645283]|[157.64903867]
1276|[118.89662326]|[157.67164979]
1277|[117.39685176]|[157.69783087]
1278|[115.89716332]|[157.72840189]
1279|[114.39745001]|[157.75772771]
1280|[112.8976194]|[157.78026952]
1281|[111.39768165]|[157.79393455]
1282|[109.89770059]|[157.801474]
1283|[108.39772203]|[157.80949408]
1284|[106.897756]|[157.81958888]
1285|[105.39782827]|[157.83431261]
1286|[103.89796683]|[157.85470029]
1287|[102.39807662]|[157.87284878]
1288|[100.89819685]|[157.89184016]
1289|[99.39839143]|[157.91600027]
1290|[97.89858272]|[157.93995511]
1291|[96.39872212]|[157.96040407]
1292|[94.89883988]|[157.97919953]
1293|[93.39888782]|[157.99119206]
1294|[91.89891101]|[157.99953407]
1295|[90.39894416]|[158.00950654]
1296|[88.89903536]|[158.02604642]
1297|[87.39926549]|[158.05232107]
1298|[85.89970057]|[158.08844632]
1299|[84.40018195]|[158.12644524]
1300|[82.90070689]|[158.16612583]
1301|[81.40123622]|[158.20597187]
1302|[79.90187016]|[158.24957724]
1303|[78.40246944]|[158.29197386]
1304|[76.90308368]|[158.33489644]
1305|[75.4035796]|[158.37346448]
1306|[73.90406888]|[158.4117739]
1307|[72.40453959]|[158.4493491]
1308|[70.90501903]|[158.48727157]
1309|[69.40550032]|[158.52526673]
1310|[67.90595821]|[158.56232704]
1311|[66.40622911]|[158.59083351]
1312|[64.90632258]|[158.60757858]
1313|[63.40636954]|[158.61944732]
1314|[61.90637518]|[158.62356271]
1315|[60.40637553]|[158.62459088]
1316|[58.90638222]|[158.62907088]
1317|[57.40645309]|[158.64365185]
1318|[55.90650121]|[158.65566599]
1319|[54.40653022]|[158.66499554]
1320|[52.90654923]|[158.67254689]
1321|[51.40661417]|[158.68650461]
1322|[49.90665749]|[158.69790436]
1323|[48.40675249]|[158.71478598]
1324|[46.90681145]|[158.72808574]
1325|[45.40689087]|[158.74352111]
1326|[43.90703244]|[158.76412918]
1327|[42.40737645]|[158.79625256]
1328|[40.90819284]|[158.84573486]
1329|[39.409878]|[158.91681683]
1330|[37.91158713]|[158.98840226]
1331|[36.41283328]|[159.04953223]
1332|[34.91416336]|[159.1126867]
1333|[33.4150394]|[159.16394453]
1334|[31.91545823]|[159.19938889]
1335|[30.4157983]|[159.23132764]
1336|[28.91640535]|[159.27399828]
1337|[27.41674784]|[159.30605058]
1338|[25.9167556]|[159.31087711]
1339|[24.41676425]|[159.30578443]
1340|[22.91699237]|[159.27962494]
1341|[21.41729888]|[159.24930275]
1342|[19.91794763]|[159.2051912]
1343|[19.91794763]|[159.2051912]
1344|[18.42427207]|[159.06759278]
1345|[16.93089752]|[158.92676501]
1346|[16.93089752]|[158.92676501]
1347|[15.44559044]|[158.71733041]
1348|[13.96550157]|[158.47373865]
1349|[13.96550157]|[158.47373865]
1350|[12.51025569]|[158.11006376]
1351|[11.05554011]|[157.74427338]
1352|[11.05554011]|[157.74427338]
1353|[9.61859018]|[157.31395388]
1354|[9.61859018]|[157.31395388]
1355|[8.23582949]|[156.73259953]
1356|[8.23582949]|[156.73259953]
1357|[8.23582949]|[156.73259953]
1358|[8.23582949]|[156.73259953]
1359|[7.22634988]|[155.62311725]
1360|[6.26749373]|[154.46960311]
1361|[6.26749373]|[154.46960311]
1362|[5.77776707]|[153.05179924]
1363|[5.3699101]|[151.60831294]
1364|[5.3699101]|[151.60831294]
1365|[5.3068175]|[150.10964042]
1366|[5.27995642]|[148.60988095]
1367|[5.28639009]|[147.10989475]
1368|[5.28639009]|[147.10989475]
1369|[5.52402852]|[145.62883837]
1370|[5.78261482]|[144.15129544]
1371|[5.78261482]|[144.15129544]
1372|[6.10363954]|[142.68605036]
1373|[6.44954977]|[141.22647984]
1374|[6.44954977]|[141.22647984]
1375|[6.91306446]|[139.79989155]
1376|[7.38719533]|[138.37679637]
1377|[7.38719533]|[138.37679637]
1378|[7.87235448]|[136.95742305]
1379|[8.36868734]|[135.5419183]
1380|[8.36868734]|[135.5419183]
1381|[9.01025348]|[134.18604483]
1382|[9.68531601]|[132.84653351]
1383|[10.43973596]|[131.55005731]
1384|[10.43973596]|[131.55005731]
1385|[11.47023219]|[130.46006762]
1386|[12.50153417]|[129.37084027]
1387|[12.50153417]|[129.37084027]
1388|[13.54326253]|[128.29158033]
1389|[14.60934131]|[127.23636659]
1390|[14.60934131]|[127.23636659]
1391|[15.79499263]|[126.31754617]
1392|[17.00330464]|[125.42873681]
1393|[17.00330464]|[125.42873681]
1394|[18.30620968]|[124.68547478]
1395|[19.62344729]|[123.96791983]
1396|[19.62344729]|[123.96791983]
1397|[20.9866848]|[123.34215351]
1398|[22.36880619]|[122.75928091]
1399|[22.36880619]|[122.75928091]
1400|[23.82103185]|[122.38372714]
1401|[25.27286221]|[122.00664813]
1402|[25.27286221]|[122.00664813]
1403|[26.75028346]|[121.74736748]
1404|[28.22729725]|[121.48577565]
1405|[28.22729725]|[121.48577565]
1406|[29.69614253]|[121.18164814]
1407|[31.15601573]|[120.83701757]
1408|[31.15601573]|[120.83701757]
1409|[32.62651428]|[120.54098715]
1410|[34.1005516]|[120.26311309]
1411|[34.1005516]|[120.26311309]
1412|[35.5835231]|[120.03773446]
1413|[37.07211801]|[119.85311269]
1414|[37.07211801]|[119.85311269]
1415|[38.56828708]|[119.74597673]
1416|[40.06487192]|[119.64481448]
1417|[40.06487192]|[119.64481448]
1418|[41.56477212]|[119.66211766]
1419|[43.06462374]|[119.64101973]
1420|[43.06462374]|[119.64101973]
1421|[44.56354813]|[119.69781478]
1422|[46.06342437]|[119.71708227]
1423|[46.06342437]|[119.71708227]
1424|[47.54852547]|[119.5061919]
1425|[49.03102742]|[119.27774504]
1426|[49.03102742]|[119.27774504]
1427|[50.48567448]|[118.9116823]
1428|[51.94486661]|[118.56417932]
1429|[51.94486661]|[118.56417932]
1430|[53.40917668]|[118.23891634]
1431|[54.87733234]|[117.93147696]
1432|[54.87733234]|[117.93147696]
1433|[56.32640579]|[117.54393839]
1434|[57.7635067]|[117.11412336]
1435|[57.7635067]|[117.11412336]
1436|[59.21605668]|[116.73982595]
1437|[60.66790345]|[116.36281009]
1438|[60.66790345]|[116.36281009]
1439|[62.15407238]|[116.15958137]
1440|[62.15407238]|[116.15958137]
1441|[63.62538318]|[115.86761469]
1442|[65.10255007]|[115.60688883]
1443|[65.10255007]|[115.60688883]
1444|[66.59793341]|[115.48929351]
1445|[68.09602108]|[115.41357466]
1446|[68.09602108]|[115.41357466]
1447|[69.56802122]|[115.70204578]
1448|[71.0400212]|[115.99051773]
1449|[71.0400212]|[115.99051773]
1450|[72.51202018]|[116.27899474]
1451|[73.98401675]|[116.5674841]
1452|[75.45601025]|[116.85598909]
1453|[75.45601025]|[116.85598909]
1454|[76.92799842]|[117.14452129]
1455|[78.39836796]|[117.44119186]
1456|[79.86806021]|[117.74119963]
1457|[81.3374691]|[118.04259226]
1458|[82.80675601]|[118.34457899]
1459|[84.27598657]|[118.64683975]
1460|[85.74518208]|[118.94927084]
1461|[87.21434698]|[119.25185053]
1462|[88.68348371]|[119.55456703]
1463|[90.15259384]|[119.85741256]
1464|[91.62167574]|[120.16039504]
1465|[93.09223551]|[120.45612119]
1466|[94.56336653]|[120.74899237]
1467|[96.03471032]|[121.04079275]
1468|[97.50611514]|[121.33228522]
1469|[98.97752054]|[121.62377474]
1470|[100.448897]|[121.91541032]
1471|[101.90337674]|[122.2821373]
1472|[103.3497678]|[122.67957019]
1473|[104.79260106]|[123.08973137]
1474|[106.23378987]|[123.50563376]
1475|[106.21035448]|[122.00581685]
1476|[105.54980023]|[120.6590919]
1477|[104.65243926]|[119.45711716]
1478|[103.66682797]|[118.32637829]
1479|[102.64341374]|[117.22973645]
1480|[101.60188862]|[116.15028038]
1481|[100.54911678]|[115.08179011]
1482|[99.49349458]|[114.01611578]
1483|[98.44113013]|[112.94722427]
1484|[97.38850168]|[111.87859274]
1485|[96.33366803]|[110.81213787]
1486|[95.27486145]|[109.74962734]
1487|[94.20991772]|[108.6932681]
1488|[93.14614655]|[107.63572808]
1489|[92.08913787]|[106.57142895]
1490|[91.03675453]|[105.50255604]
1491|[89.98310396]|[104.43493228]
1492|[88.92747486]|[103.36926479]
1493|[87.87041351]|[102.30501797]
1494|[86.80857919]|[101.24553324]
1495|[85.74391633]|[100.18889092]
1496|[84.67339555]|[99.13818389]
1497|[83.60501264]|[98.08530311]
1498|[82.54528547]|[97.02371075]
1499|[81.49177815]|[95.95594565]
1500|[80.44347282]|[94.88307289]
1501|[79.40074634]|[93.80477725]
1502|[78.35952512]|[92.72502804]
1503|[77.315427]|[91.64806048]
1504|[76.27033898]|[90.57205349]
1505|[75.2212678]|[89.4999296]
1506|[74.1724493]|[88.4275585]
1507|[73.12585633]|[87.35301528]
1508|[72.07626216]|[86.28140337]
1509|[71.0325086]|[85.20410188]
1510|[69.98990538]|[84.12568705]
1511|[68.94112418]|[83.05327948]
1512|[67.89500447]|[81.97827551]
1513|[66.85133779]|[80.90088985]
1514|[65.81773155]|[79.81384884]
1515|[64.80229969]|[78.70981164]
1516|[63.79670061]|[77.59681098]
1517|[62.78944784]|[76.48530665]
1518|[61.78566154]|[75.37067081]
1519|[60.77707404]|[74.26037749]
1520|[59.77764464]|[73.14183341]
1521|[58.78288123]|[72.01913765]
1522|[57.80546029]|[70.88131152]
1523|[56.8387741]|[69.73435127]
