|X_Positions|Y_Positions
776|[228.09380493]|[33.85193085]
777|[228.16392641]|[32.35357076]
778|[228.12508023]|[30.85407385]
779|[227.94027864]|[29.36550125]
780|[227.71868023]|[27.88196017]
781|[227.38513678]|[26.41951401]
782|[226.8873236]|[25.00452919]
783|[226.8873236]|[25.00452919]
784|[225.90678468]|[23.86938893]
785|[225.90678468]|[23.86938893]
786|[224.66254539]|[23.03161295]
787|[223.42492877]|[22.18408413]
788|[222.14324696]|[21.40479488]
789|[222.14324696]|[21.40479488]
790|[220.77475359]|[20.79060768]
791|[220.77475359]|[20.79060768]
792|[219.41182356]|[20.16417195]
793|[219.41182356]|[20.16417195]
794|[217.92098111]|[19.99867633]
795|[216.42109993]|[19.97979648]
796|[216.42109993]|[19.97979648]
797|[215.00412263]|[20.47190961]
798|[213.62934548]|[21.07189941]
799|[213.62934548]|[21.07189941]
800|[212.40602696]|[21.93993847]
801|[211.161146]|[22.77676067]
802|[211.161146]|[22.77676067]
803|[211.161146]|[22.77676067]
804|[211.54797946]|[24.22602251]
805|[211.84636615]|[25.69604475]
806|[212.00581876]|[27.18754563]
807|[211.9991429]|[28.68753077]
808|[211.77830693]|[30.17118554]
809|[211.31189853]|[31.59683038]
810|[211.31189853]|[31.59683038]
811|[210.05861422]|[30.77264688]
812|[208.76889818]|[30.00672747]
813|[207.87299012]|[31.20978555]
814|[207.87299012]|[31.20978555]
815|[207.77932896]|[32.70685856]
816|[207.77932896]|[32.70685856]
817|[207.69342901]|[34.20439694]
818|[207.69342901]|[34.20439694]
819|[206.54354763]|[35.16760657]
820|[206.54354763]|[35.16760657]
821|[205.15909733]|[34.59028743]
822|[203.79159706]|[33.97389226]
823|[203.79159706]|[33.97389226]
824|[202.65799282]|[34.95620658]
825|[202.65799282]|[34.95620658]
826|[202.65799282]|[34.95620658]
827|[201.52442506]|[35.93856301]
828|[201.52442506]|[35.93856301]
829|[200.39088787]|[36.9209547]
830|[200.39088787]|[36.9209547]
831|[199.2573741]|[37.90337342]
832|[199.2573741]|[37.90337342]
833|[198.12388006]|[38.88581489]
834|[198.12388006]|[38.88581489]
835|[196.99041186]|[39.86828618]
836|[195.8569555]|[40.85077114]
837|[195.8569555]|[40.85077114]
838|[195.8569555]|[40.85077114]
839|[194.72358102]|[41.83335054]
840|[193.59022506]|[42.81595131]
841|[193.59022506]|[42.81595131]
842|[193.59022506]|[42.81595131]
843|[193.59022506]|[42.81595131]
844|[192.45699287]|[43.79869482]
845|[192.45699287]|[43.79869482]
846|[191.32382764]|[44.78151553]
847|[191.32382764]|[44.78151553]
848|[190.1907304]|[45.76441464]
849|[189.05765366]|[46.74733737]
850|[187.92460821]|[47.73029617]
851|[187.92460821]|[47.73029617]
852|[186.79165297]|[48.71335895]
853|[185.65871727]|[49.69644425]
854|[184.52581233]|[50.67956499]
855|[183.39294379]|[51.66272769]
856|[182.26011301]|[52.64593388]
857|[181.12731851]|[53.62918187]
858|[179.99456328]|[54.61247511]
859|[178.86184707]|[55.59581329]
860|[177.72916818]|[56.57919446]
861|[176.59652734]|[57.56261946]
862|[175.46392542]|[58.54608929]
863|[174.33136155]|[59.52960293]
864|[173.19883647]|[60.51316124]
865|[172.06634992]|[61.49676391]
866|[170.93389977]|[62.48040849]
867|[169.80148629]|[63.46409528]
868|[168.66910762]|[64.44782215]
869|[167.53676223]|[65.43158732]
870|[166.4044493]|[66.41538986]
871|[165.90884814]|[64.99962876]
872|[165.96773466]|[63.50078508]
873|[166.25282721]|[62.02812685]
874|[166.64251277]|[60.5796293]
875|[167.09391274]|[59.14916152]
876|[167.58800326]|[57.73287251]
877|[168.11207313]|[56.32740078]
878|[168.63365297]|[54.92100309]
879|[169.13226517]|[53.50629963]
880|[169.61568488]|[52.08633295]
881|[170.08790647]|[50.66260307]
882|[170.53991207]|[49.23232655]
883|[170.98283885]|[47.7992125]
884|[171.40159586]|[46.35885054]
885|[171.79446926]|[44.91121437]
886|[172.16927019]|[43.45879423]
887|[172.54496449]|[42.00660492]
888|[172.93068722]|[40.55704706]
889|[173.34485385]|[39.11535847]
890|[173.79102624]|[37.68325156]
891|[174.24717424]|[36.25429075]
892|[174.71228864]|[34.82822322]
893|[175.19049892]|[33.40649366]
894|[175.65676362]|[31.98080182]
895|[176.10591764]|[30.54962725]
896|[176.53651957]|[29.11276192]
897|[176.9509306]|[27.67114356]
898|[177.3621768]|[26.22861918]
899|[177.77418424]|[24.78631205]
900|[178.22362505]|[23.35522751]
901|[178.66773736]|[21.92248041]
902|[179.0842305]|[20.4814622]
903|[179.0842305]|[20.4814622]
904|[179.38485374]|[19.01189571]
905|[179.38485374]|[19.01189571]
906|[179.98989378]|[17.63933368]
907|[180.55201846]|[16.24864469]
908|[180.55201846]|[16.24864469]
909|[180.55201846]|[16.24864469]
910|[180.55201846]|[16.24864469]
911|[181.30046101]|[14.94870864]
912|[181.30046101]|[14.94870864]
913|[181.30046101]|[14.94870864]
914|[182.16096072]|[13.72007515]
915|[182.16096072]|[13.72007515]
916|[182.96372428]|[12.452964]
917|[182.96372428]|[12.452964]
918|[182.96372428]|[12.452964]
919|[182.96372428]|[12.452964]
920|[182.96372428]|[12.452964]
921|[182.96372428]|[12.452964]
922|[182.96372428]|[12.452964]
923|[182.96372428]|[12.452964]
924|[182.96372428]|[12.452964]
925|[182.96372428]|[12.452964]
926|[182.96372428]|[12.452964]
927|[183.26506059]|[10.98354356]
928|[183.26506059]|[10.98354356]
929|[183.26506059]|[10.98354356]
930|[183.26506059]|[10.98354356]
931|[183.26506059]|[10.98354356]
932|[183.26506059]|[10.98354356]
933|[183.26506059]|[10.98354356]
934|[183.68972011]|[9.54491077]
935|[183.68972011]|[9.54491077]
936|[183.68972011]|[9.54491077]
937|[183.68972011]|[9.54491077]
938|[183.68972011]|[9.54491077]
939|[183.68972011]|[9.54491077]
940|[183.68972011]|[9.54491077]
941|[183.68972011]|[9.54491077]
942|[182.79829815]|[8.33852489]
943|[181.83979409]|[7.18471816]
944|[181.83979409]|[7.18471816]
945|[180.62120168]|[6.31005678]
946|[179.34516822]|[5.52155275]
947|[179.34516822]|[5.52155275]
948|[177.91334061]|[5.07448487]
949|[176.46529412]|[4.6831265]
950|[174.99793311]|[5.3719165]
951|[174.99793311]|[5.3719165]
952|[173.52919312]|[5.06728089]
953|[172.04426045]|[4.85520788]
954|[172.04426045]|[5.85520788]
955|[170.61519125]|[6.31101618]
956|[170.61519125]|[6.31101618]
957|[169.19523673]|[5.82756075]
958|[167.71076283]|[5.61229986]
959|[166.23855503]|[5.3248904]
960|[166.23855503]|[5.3248904]
961|[164.75922107]|[5.07675532]
962|[163.29293584]|[4.7605155]
963|[161.81318166]|[5.51489875]
964|[161.81318166]|[5.51489875]
965|[161.81318166]|[5.51489875]
966|[160.31325441]|[5.52967137]
967|[158.82583532]|[5.72353852]
968|[158.82583532]|[5.72353852]
969|[158.08269055]|[7.02651045]
970|[158.08269055]|[7.02651045]
971|[157.33954546]|[8.3294822]
972|[156.59640583]|[9.63245706]
973|[156.59640583]|[9.63245706]
974|[155.85327962]|[10.93543957]
975|[155.85327962]|[10.93543957]
976|[155.85327962]|[10.93543957]
977|[155.11017409]|[12.23843388]
978|[155.11017409]|[12.23843388]
979|[155.11017409]|[12.23843388]
980|[155.11017409]|[12.23843388]
981|[154.36708462]|[13.54143735]
982|[153.62399804]|[14.84444247]
983|[153.62399804]|[14.84444247]
984|[152.88093992]|[16.14746382]
985|[152.88093992]|[16.14746382]
986|[152.88093992]|[16.14746382]
987|[152.13793171]|[17.45051362]
988|[152.13793171]|[17.45051362]
989|[151.39496807]|[18.75358884]
990|[151.39496807]|[18.75358884]
991|[151.39496807]|[18.75358884]
992|[150.65205805]|[20.05669463]
993|[150.65205805]|[20.05669463]
994|[149.90919268]|[21.35982588]
995|[149.90919268]|[21.35982588]
996|[149.16639092]|[22.66299338]
997|[149.16639092]|[22.66299338]
998|[149.16639092]|[22.66299338]
999|[148.42367775]|[23.96621138]
1000|[148.42367775]|[23.96621138]
1001|[147.68102649]|[25.26946466]
1002|[147.68102649]|[25.26946466]
1003|[146.93846642]|[26.57276989]
1004|[146.19593545]|[27.87609171]
1005|[146.19593545]|[27.87609171]
1006|[145.45351087]|[29.17947414]
1007|[145.45351087]|[29.17947414]
1008|[144.71120588]|[30.48292467]
1009|[143.96893851]|[31.78639663]
1010|[143.22672007]|[33.08989646]
1011|[142.48455586]|[34.39342716]
1012|[141.74245483]|[35.69699383]
1013|[141.00042425]|[37.0006006]
1014|[140.25846772]|[38.30424952]
1015|[139.51657958]|[39.60793736]
1016|[138.77475812]|[40.91166314]
1017|[138.03299898]|[42.21542439]
1018|[137.29129718]|[43.51921825]
1019|[136.54965353]|[44.82304519]
1020|[135.80806052]|[46.12690094]
1021|[135.06651521]|[47.43078381]
1022|[134.32500994]|[48.73468946]
1023|[133.58354378]|[50.03861735]
1024|[132.84211667]|[51.34256744]
1025|[132.1007206]|[52.64653518]
1026|[131.35935677]|[53.95052125]
1027|[130.61802736]|[55.25452689]
1028|[129.87672647]|[56.55854874]
1029|[129.13545569]|[57.86258771]
1030|[128.15437411]|[56.72791642]
1031|[127.73124333]|[55.28883326]
1032|[126.31730331]|[55.78960627]
1033|[125.45553146]|[54.56186474]
1034|[125.09722293]|[53.10528828]
1035|[124.98390989]|[51.60957435]
1036|[124.98955323]|[50.10958496]
1037|[125.03287678]|[48.61021074]
1038|[125.08784813]|[47.11121836]
1039|[125.15362619]|[45.6126613]
1040|[125.24426906]|[44.11540252]
1041|[125.32274377]|[42.61745668]
1042|[125.50031069]|[41.12800377]
1043|[125.72503108]|[39.64493238]
1044|[125.94841118]|[38.16165852]
1045|[126.14631237]|[36.67477079]
1046|[126.29428138]|[35.18208691]
1047|[126.41786194]|[33.6871863]
1048|[126.66775113]|[32.20814763]
1049|[126.96422637]|[30.73773869]
1050|[127.25838427]|[29.26686442]
1051|[127.54558473]|[27.79461583]
1052|[127.88657012]|[26.33388692]
1053|[128.32299968]|[24.89878092]
1054|[128.78265846]|[23.47094556]
1055|[129.23208697]|[22.03985716]
1056|[129.68878966]|[20.61107353]
1057|[130.23968943]|[19.2158999]
1058|[130.81322082]|[17.82987619]
1059|[131.38349837]|[16.44251051]
1060|[131.91567528]|[15.04008842]
1061|[132.46828792]|[13.64559235]
1062|[132.46828792]|[13.64559235]
1063|[132.46828792]|[13.64559235]
1064|[132.46828792]|[13.64559235]
1065|[132.46828792]|[13.64559235]
1066|[132.90399938]|[12.21026817]
1067|[132.90399938]|[12.21026817]
1068|[132.90399938]|[12.21026817]
1069|[132.90399938]|[12.21026817]
1070|[132.90399938]|[12.21026817]
1071|[132.90399938]|[12.21026817]
1072|[132.90399938]|[12.21026817]
1073|[132.90399938]|[12.21026817]
1074|[133.16136584]|[10.73251226]
1075|[133.16136584]|[10.73251226]
1076|[133.29963022]|[9.2388982]
1077|[133.29963022]|[9.2388982]
1078|[133.29963022]|[9.2388982]
1079|[133.29963022]|[9.2388982]
1080|[133.29963022]|[9.2388982]
1081|[133.29963022]|[9.2388982]
1082|[132.39833456]|[8.03987105]
1083|[131.42403476]|[6.8993712]
1084|[131.42403476]|[6.8993712]
1085|[130.08473747]|[6.22388414]
1086|[130.08473747]|[6.22388414]
1087|[128.64171834]|[5.81437737]
1088|[127.20066962]|[5.39798983]
1089|[125.74317684]|[5.04342698]
1090|[125.74317684]|[5.04342698]
1091|[124.27997395]|[4.71321904]
1092|[122.80706229]|[5.42943875]
1093|[122.80706229]|[5.42943875]
1094|[121.35528156]|[5.05216868]
1095|[121.35528156]|[5.05216868]
1096|[119.87419536]|[4.81471621]
1097|[118.39623453]|[5.5585292]
1098|[118.39623453]|[5.5585292]
1099|[116.91585984]|[5.31668052]
1100|[116.91585984]|[5.31668052]
1101|[115.46801152]|[4.92458968]
1102|[113.99873947]|[5.62253067]
1103|[113.99873947]|[5.62253067]
1104|[112.50175491]|[5.52746629]
1105|[111.00179865]|[5.5160109]
1106|[109.50290571]|[5.57362974]
1107|[109.50290571]|[5.57362974]
1108|[108.0307799]|[5.86145889]
1109|[108.0307799]|[5.86145889]
1110|[106.56762196]|[6.19186596]
1111|[106.56762196]|[6.19186596]
1112|[105.10786945]|[6.53700738]
1113|[103.67785105]|[6.98982897]
1114|[103.67785105]|[6.98982897]
1115|[103.67785105]|[6.98982897]
1116|[102.43158084]|[7.82458077]
1117|[102.43158084]|[7.82458077]
1118|[101.44771746]|[8.95684083]
1119|[101.44771746]|[8.95684083]
1120|[101.13877517]|[10.42468096]
1121|[101.13877517]|[10.42468096]
1122|[101.01285245]|[11.91938611]
1123|[100.89003044]|[13.41434924]
1124|[100.89003044]|[13.41434924]
1125|[100.67720828]|[14.89917472]
1126|[100.67720828]|[14.89917472]
1127|[100.67720828]|[14.89917472]
1128|[100.46428794]|[16.38398614]
1129|[100.25135672]|[17.86879599]
1130|[100.25135672]|[17.86879599]
1131|[100.03834073]|[19.35359368]
1132|[100.03834073]|[19.35359368]
1133|[100.03834073]|[19.35359368]
1134|[99.82516364]|[20.83836825]
1135|[99.82516364]|[20.83836825]
1136|[99.82516364]|[20.83836825]
1137|[99.61183685]|[22.32312132]
1138|[99.61183685]|[22.32312132]
1139|[99.39840859]|[23.80785981]
1140|[99.18494377]|[25.29259304]
1141|[99.18494377]|[25.29259304]
1142|[99.18494377]|[25.29259304]
1143|[99.18494377]|[25.29259304]
1144|[98.97121896]|[26.77728887]
1145|[98.75744568]|[28.26197772]
1146|[98.75744568]|[28.26197772]
1147|[98.75744568]|[28.26197772]
1148|[98.54339759]|[29.74662698]
1149|[98.32930621]|[31.23126999]
1150|[98.11514153]|[32.71590244]
1151|[97.9008854]|[34.20052168]
1152|[97.68653331]|[35.68512708]
1153|[97.47209543]|[37.16972009]
1154|[97.25756344]|[38.6542995]
1155|[97.0429389]|[40.13886553]
1156|[96.82820975]|[41.62341644]
1157|[96.61336254]|[43.10795026]
1158|[96.39840788]|[44.59246853]
1159|[96.1833455]|[46.0769712]
1160|[95.96817964]|[47.56145887]
1161|[95.75292199]|[49.04593324]
1162|[95.53757429]|[50.53039454]
1163|[95.32213117]|[52.014842]
1164|[95.10659654]|[53.49927618]
1165|[94.89096988]|[54.98369699]
1166|[94.67525649]|[56.4681052]
1167|[94.45946386]|[57.95250189]
1168|[94.24361872]|[59.43689095]
1169|[94.02772072]|[60.92127232]
1170|[93.81175981]|[62.40564454]
1171|[93.59573229]|[63.89000707]
1172|[93.37964152]|[65.37436039]
1173|[93.16349374]|[66.85870541]
1174|[92.94727779]|[68.3430405]
1175|[92.73101448]|[69.82736869]
1176|[92.51469904]|[71.31168929]
1177|[92.29833043]|[72.79600213]
1178|[93.66865098]|[72.18590247]
1179|[94.72141707]|[71.11740653]
1180|[95.59894615]|[69.90087757]
1181|[96.38454042]|[68.62305065]
1182|[97.14478398]|[67.32998076]
1183|[97.8943666]|[66.03070177]
1184|[98.63125029]|[64.72417874]
1185|[99.36280299]|[63.41466332]
1186|[100.09207806]|[62.10387811]
1187|[100.82846484]|[60.79707494]
1188|[101.56092372]|[59.48806616]
1189|[102.30202415]|[58.18393037]
1190|[102.96296093]|[56.83739312]
1191|[103.60381054]|[55.48118083]
1192|[104.23188728]|[54.11900624]
1193|[104.87004982]|[52.76152749]
1194|[105.5290883]|[51.41406013]
1195|[106.38414742]|[50.1816341]
1196|[107.29785008]|[48.99203441]
1197|[108.09080528]|[47.71876222]
1198|[108.96711567]|[46.5013551]
1199|[109.86803676]|[45.30204647]
1200|[110.78475212]|[44.11476683]
1201|[111.72163413]|[42.94333519]
1202|[112.66629331]|[41.77816609]
1203|[113.6192156]|[40.61974513]
1204|[114.56255321]|[39.45350581]
1205|[115.48505214]|[38.27071431]
1206|[116.40035628]|[37.08234638]
1207|[117.32452014]|[35.90085531]
1208|[118.26547114]|[34.73268956]
1209|[119.23378479]|[33.58710295]
1210|[120.23751596]|[32.47241746]
1211|[121.11719925]|[31.25744532]
1212|[121.87976524]|[29.96574368]
1213|[122.61179748]|[28.65649627]
1214|[123.29758718]|[27.32244511]
1215|[123.9981076]|[25.99606992]
1216|[124.903214]|[24.79991675]
1217|[125.89835518]|[23.67755583]
1218|[126.92015907]|[22.5794134]
1219|[127.9677425]|[21.50583576]
1220|[127.9677425]|[21.50583576]
1221|[127.9677425]|[21.50583576]
1222|[129.1445251]|[20.57568377]
1223|[129.1445251]|[20.57568377]
1224|[130.29601567]|[19.61439846]
1225|[130.29601567]|[19.61439846]
1226|[131.39248204]|[18.59079624]
1227|[131.39248204]|[18.59079624]
1228|[132.39231813]|[17.47261566]
1229|[132.39231813]|[17.47261566]
1230|[132.39231813]|[17.47261566]
1231|[132.39231813]|[17.47261566]
1232|[133.10098633]|[16.15057581]
1233|[133.10098633]|[16.15057581]
1234|[134.06137049]|[14.99833353]
1235|[134.87746862]|[13.73976933]
1236|[136.0352052]|[12.78601569]
1237|[136.0352052]|[12.78601569]
1238|[136.0352052]|[12.78601569]
1239|[136.0352052]|[12.78601569]
1240|[136.0352052]|[12.78601569]
1241|[136.0352052]|[12.78601569]
1242|[137.28923062]|[11.96296025]
1243|[137.28923062]|[11.96296025]
1244|[137.28923062]|[11.96296025]
1245|[138.61698664]|[11.26506057]
1246|[138.61698664]|[11.26506057]
1247|[138.61698664]|[11.26506057]
1248|[140.01869752]|[10.73101318]
1249|[140.01869752]|[10.73101318]
1250|[140.01869752]|[10.73101318]
1251|[140.01869752]|[10.73101318]
1252|[140.01869752]|[10.73101318]
1253|[140.01869752]|[10.73101318]
1254|[140.01869752]|[10.73101318]
1255|[140.01869752]|[10.73101318]
1256|[141.43838857]|[10.24678461]
1257|[141.43838857]|[10.24678461]
1258|[142.8192706]|[9.6609819]
1259|[142.8192706]|[9.6609819]
1260|[144.27381552]|[9.29451352]
1261|[144.27381552]|[9.29451352]
1262|[144.27381552]|[9.29451352]
1263|[144.27381552]|[9.29451352]
1264|[145.70875652]|[8.85754175]
1265|[145.70875652]|[8.85754175]
1266|[147.1794598]|[8.56253011]
1267|[148.62384484]|[8.15786745]
1268|[148.62384484]|[8.15786745]
1269|[150.10334288]|[7.91071257]
1270|[150.10334288]|[7.91071257]
1271|[151.57694682]|[7.63054934]
1272|[151.57694682]|[7.63054934]
1273|[153.06766826]|[7.4639673]
1274|[153.06766826]|[7.4639673]
1275|[154.54122538]|[7.18355794]
1276|[154.54122538]|[7.18355794]
1277|[155.9673367]|[6.71857783]
1278|[155.9673367]|[6.71857783]
1279|[155.9673367]|[6.71857783]
1280|[155.9673367]|[6.71857783]
1281|[157.43332909]|[6.40098325]
1282|[158.9051289]|[6.11149175]
1283|[158.9051289]|[6.11149175]
1284|[158.9051289]|[6.11149175]
1285|[160.33102215]|[5.64584334]
1286|[161.82382783]|[5.49910823]
1287|[161.82382783]|[5.49910823]
1288|[163.30538579]|[5.73359918]
1289|[164.80538307]|[5.73645596]
1290|[164.80538307]|[5.73645596]
1291|[166.30371863]|[5.80709985]
1292|[167.80350124]|[5.83263686]
1293|[169.30196109]|[5.90059326]
1294|[169.30196109]|[5.90059326]
1295|[169.30196109]|[5.90059326]
1296|[170.78693198]|[6.11239844]
1297|[172.2498983]|[6.44365297]
1298|[172.2498983]|[6.44365297]
1299|[173.50773319]|[7.26087472]
1300|[173.50773319]|[7.26087472]
1301|[174.53309121]|[8.35569934]
1302|[175.46656758]|[9.52984662]
1303|[175.46656758]|[9.52984662]
1304|[175.95065566]|[10.94958559]
1305|[176.44949367]|[12.36420944]
1306|[176.44949367]|[12.36420944]
1307|[176.67481368]|[13.84718985]
1308|[176.8200198]|[15.34014504]
1309|[176.8200198]|[15.34014504]
1310|[177.25161142]|[16.7767134]
1311|[177.6716783]|[18.21669389]
1312|[177.97247106]|[19.6862257]
1313|[177.97247106]|[19.6862257]
1314|[178.07126749]|[21.18296858]
1315|[178.03625363]|[22.68255987]
1316|[178.03625363]|[22.68255987]
1317|[177.41313524]|[24.04700974]
1318|[177.41313524]|[24.04700974]
1319|[175.96595344]|[23.65246589]
1320|[174.49382272]|[23.3646619]
1321|[173.25744825]|[24.21400175]
1322|[173.25744825]|[24.21400175]
1323|[171.76690957]|[24.04579222]
1324|[171.76690957]|[24.04579222]
1325|[172.10068031]|[25.50818652]
1326|[172.10068031]|[25.50818652]
1327|[170.60178669]|[25.45058521]
1328|[169.10273822]|[25.39716532]
1329|[167.60543221]|[25.48702478]
1330|[167.60543221]|[25.48702478]
1331|[166.12000607]|[25.69561337]
1332|[166.12000607]|[25.69561337]
1333|[166.12000607]|[25.69561337]
1334|[164.63618927]|[25.91535798]
1335|[163.17670396]|[26.26162757]
1336|[163.17670396]|[26.26162757]
1337|[163.17670396]|[26.26162757]
1338|[163.17670396]|[26.26162757]
1339|[163.79954157]|[27.62620564]
1340|[164.3140711]|[29.03519796]
1341|[164.8532023]|[30.43496135]
1342|[165.33539569]|[31.85534494]
1343|[165.69749767]|[33.310983]
1344|[165.69749767]|[33.310983]
1345|[165.56283584]|[34.80492616]
1346|[165.3170104]|[36.28464568]
1347|[165.3170104]|[36.28464568]
1348|[165.13653166]|[37.77374857]
1349|[165.13653166]|[37.77374857]
1350|[164.4357902]|[39.100007]
1351|[164.4357902]|[39.100007]
1352|[162.95811925]|[39.35786076]
1353|[161.80091245]|[40.31225713]
1354|[161.80091245]|[40.31225713]
1355|[160.30187645]|[40.25848843]
1356|[158.80241491]|[40.29867638]
1357|[158.80241491]|[40.29867638]
1358|[157.8857576]|[41.48600085]
1359|[157.8857576]|[41.48600085]
1360|[156.39117825]|[41.3585938]
1361|[155.09389681]|[42.11162824]
1362|[155.09389681]|[42.11162824]
1363|[154.19511231]|[43.31253891]
1364|[154.19511231]|[43.31253891]
1365|[155.25205418]|[44.37690439]
1366|[155.25205418]|[44.37690439]
1367|[155.25205418]|[44.37690439]
1368|[156.20699495]|[45.53366199]
1369|[155.99210093]|[47.01818904]
1370|[155.32452591]|[48.36144761]
1371|[155.32452591]|[48.36144761]
1372|[155.32452591]|[48.36144761]
1373|[155.32452591]|[48.36144761]
1374|[154.38568107]|[49.53130673]
1375|[154.38568107]|[49.53130673]
1376|[153.44678678]|[50.70112617]
1377|[153.44678678]|[50.70112617]
1378|[152.50786325]|[51.87092214]
1379|[152.50786325]|[51.87092214]
1380|[151.56889508]|[53.04068227]
1381|[151.56889508]|[53.04068227]
1382|[150.62986754]|[54.21039475]
1383|[150.62986754]|[54.21039475]
1384|[149.69077652]|[55.38005627]
1385|[149.69077652]|[55.38005627]
1386|[149.69077652]|[55.38005627]
1387|[149.69077652]|[55.38005627]
1388|[148.75151661]|[56.54958216]
1389|[148.75151661]|[56.54958216]
1390|[148.75151661]|[56.54958216]
1391|[147.81209851]|[57.71898099]
1392|[146.87264511]|[58.88835147]
1393|[146.87264511]|[58.88835147]
1394|[146.87264511]|[58.88835147]
1395|[145.9329532]|[60.05753029]
1396|[144.9932107]|[61.22666845]
1397|[144.05338905]|[62.39574299]
1398|[144.05338905]|[62.39574299]
1399|[143.11327169]|[63.56457974]
1400|[142.17309099]|[64.73336553]
1401|[141.2328125]|[65.90207267]
1402|[141.2328125]|[65.90207267]
1403|[140.29220994]|[67.070519]
1404|[140.29220994]|[67.070519]
1405|[139.25237388]|[68.15160223]
1406|[138.21244298]|[69.23259424]
1407|[139.26963872]|[70.29670756]
1408|[140.689147]|[70.78147168]
1409|[142.16895913]|[71.02673898]
1410|[143.65689064]|[71.21663328]
1411|[145.1382903]|[71.45212219]
1412|[146.61340755]|[71.72420508]
1413|[148.07384746]|[72.06642615]
1414|[149.57037473]|[72.1684366]
1415|[149.57037473]|[72.1684366]
1416|[151.05942959]|[72.34931123]
1417|[151.05942959]|[72.34931123]
1418|[151.05942959]|[72.34931123]
1419|[152.49407454]|[72.78725401]
1420|[152.49407454]|[72.78725401]
1421|[153.82950943]|[73.47034524]
1422|[155.12048947]|[74.23413223]
1423|[155.12048947]|[74.23413223]
1424|[156.15111157]|[75.3240029]
1425|[157.14753373]|[76.44522673]
1426|[157.14753373]|[76.44522673]
1427|[158.15657936]|[77.55510372]
1428|[158.15657936]|[77.55510372]
1429|[158.8797598]|[78.86926126]
1430|[159.61294594]|[80.17786284]
1431|[159.61294594]|[80.17786284]
1432|[160.18474594]|[81.56460173]
1433|[159.4951439]|[82.8966862]
1434|[159.4951439]|[82.8966862]
1435|[159.98985248]|[84.31275944]
1436|[160.43924166]|[85.74386019]
1437|[160.43924166]|[85.74386019]
1438|[159.13239706]|[86.48017344]
1439|[159.13239706]|[86.48017344]
1440|[157.82551135]|[87.21641371]
1441|[156.51860151]|[87.95261116]
1442|[156.51860151]|[87.95261116]
1443|[156.51860151]|[87.95261116]
1444|[156.92060749]|[89.39773787]
1445|[155.68163697]|[90.24328624]
1446|[155.68163697]|[90.24328624]
1447|[154.18963258]|[90.08861597]
1448|[154.18963258]|[90.08861597]
1449|[152.69695486]|[89.94058481]
1450|[151.20414451]|[89.79389717]
1451|[149.7110464]|[89.65016823]
1452|[148.21753382]|[89.51081193]
1453|[148.21753382]|[89.51081193]
1454|[146.72286553]|[89.3844525]
1455|[145.22789543]|[89.26171536]
1456|[145.22789543]|[89.26171536]
1457|[143.73188535]|[89.15238172]
1458|[142.23562861]|[89.04647716]
1459|[140.73903379]|[88.94546266]
1460|[139.24204682]|[88.85043629]
1461|[137.74469807]|[88.76129181]
1462|[136.24692874]|[88.67951768]
1463|[134.74876703]|[88.60527812]
1464|[133.25021942]|[88.53928525]
1465|[131.75133508]|[88.48144295]
1466|[130.25214848]|[88.43205134]
1467|[128.75270816]|[88.39107903]
1468|[127.25304512]|[88.3592865]
1469|[125.75321313]|[88.33683645]
1470|[124.25326324]|[88.32457546]
1471|[122.75326404]|[88.32303029]
1472|[121.25329271]|[88.33230414]
1473|[119.75343979]|[88.35330944]
1474|[118.25381251]|[88.38674653]
1475|[116.75451822]|[88.43275315]
1476|[115.25569705]|[88.49221001]
1477|[113.75744182]|[88.56453741]
1478|[114.39758772]|[89.921082]
1479|[115.53155418]|[90.90297816]
1480|[116.82553045]|[91.66167797]
1481|[118.18041756]|[92.30532455]
1482|[119.55312721]|[92.91002962]
1483|[120.94023328]|[93.48093833]
1484|[122.32626652]|[94.0544467]
1485|[123.70463677]|[94.64613535]
1486|[125.07805929]|[95.24921957]
1487|[126.45030611]|[95.85497421]
1488|[127.81614334]|[96.47504569]
1489|[129.18805466]|[97.08155977]
1490|[130.56755234]|[97.67061507]
1491|[131.94243847]|[98.27035514]
1492|[133.30547891]|[98.8965506]
1493|[134.66483575]|[99.53070277]
1494|[136.01372382]|[100.18682851]
1495|[137.35285079]|[100.86265315]
1496|[138.61430967]|[101.67426975]
1497|[139.85323184]|[102.51988897]
1498|[141.09698205]|[103.35839085]
1499|[142.3421022]|[104.19485711]
1500|[143.57535041]|[105.04872997]
1501|[144.85666413]|[105.82862429]
1502|[146.17037591]|[106.55261418]
1503|[147.49070399]|[107.26446652]
1504|[148.80296787]|[107.99107751]
1505|[150.16612507]|[108.61701873]
1506|[151.49882455]|[109.30543147]
1507|[152.81437408]|[110.02607663]
1508|[154.11469425]|[110.77385164]
1509|[155.47154612]|[111.41334597]
1510|[156.83545086]|[112.03765668]
1511|[158.18670453]|[112.68889667]
1512|[159.55022341]|[113.31404966]
1513|[160.90305716]|[113.96200092]
1514|[162.13707748]|[114.81475753]
1515|[163.40003958]|[115.62403298]
1516|[164.55476206]|[116.58143363]
1517|[165.64311039]|[117.61366321]
1518|[166.67636353]|[118.70103984]
1519|[166.67636353]|[118.70103984]
1520|[167.98178821]|[119.43986756]
1521|[169.25204389]|[120.23764605]
1522|[169.25204389]|[120.23764605]
1523|[170.43285652]|[121.16267661]
1524|[170.43285652]|[121.16267661]
