|X_Positions|Y_Positions
777|[128.42321998]|[204.03170219]
778|[128.86770998]|[202.59907222]
779|[129.31216984]|[201.16643289]
780|[129.75659407]|[199.73378251]
781|[130.20097996]|[198.30112024]
782|[130.64532899]|[196.86844654]
783|[131.0896372]|[195.43576018]
784|[131.53390833]|[194.00306232]
785|[131.97813616]|[192.57035103]
786|[132.42231913]|[191.13762583]
787|[133.65740145]|[191.98884357]
788|[134.40005401]|[193.29209612]
789|[134.87140669]|[194.7161139]
790|[135.20770447]|[196.17792914]
791|[135.48249048]|[197.65254524]
792|[135.74738817]|[199.12896971]
793|[136.03136159]|[200.60184415]
794|[136.33485225]|[202.07082115]
795|[136.64680361]|[203.53802473]
796|[136.96958877]|[205.00288299]
797|[137.31175491]|[206.46333578]
798|[137.68395564]|[207.91642442]
799|[138.05454669]|[209.36992443]
800|[138.41516533]|[210.82593068]
801|[138.75254642]|[212.28749628]
802|[139.05204124]|[213.75729315]
803|[139.30436188]|[215.23591897]
804|[139.50577672]|[216.72233481]
805|[139.65963543]|[218.21442311]
806|[139.81601652]|[219.70624916]
807|[140.00491436]|[221.19430749]
808|[140.2436995]|[222.67517942]
809|[140.4875092]|[224.1552324]
810|[140.69497892]|[225.64081522]
811|[140.88261953]|[227.12903261]
812|[141.09295536]|[228.61421234]
813|[141.27049961]|[230.10366796]
814|[141.46942459]|[231.59041907]
815|[141.60112469]|[233.08462624]
816|[141.68125229]|[234.58248457]
817|[141.7242214]|[236.081869]
818|[141.82592177]|[237.57841737]
819|[141.95703191]|[239.07267643]
820|[141.95703191]|[239.07267643]
821|[142.09398284]|[240.56641149]
822|[142.09398284]|[240.56641149]
823|[142.09398284]|[240.56641149]
824|[142.09398284]|[240.56641149]
825|[142.88713137]|[241.83956325]
826|[142.88713137]|[241.83956325]
827|[142.88713137]|[241.83956325]
828|[144.01095602]|[242.83305113]
829|[144.01095602]|[242.83305113]
830|[145.35645685]|[243.49609526]
831|[146.63877693]|[244.27433378]
832|[146.63877693]|[244.27433378]
833|[148.05901848]|[244.75694537]
834|[148.05901848]|[244.75694537]
835|[149.38579428]|[245.45670674]
836|[149.38579428]|[244.45670674]
837|[150.86673567]|[244.21835276]
838|[152.35779015]|[244.38192698]
839|[152.35779015]|[244.38192698]
840|[153.80284597]|[244.78418769]
841|[153.80284597]|[244.78418769]
842|[155.27744275]|[245.05907735]
843|[156.74352757]|[244.37624499]
844|[156.74352757]|[244.37624499]
845|[158.21009021]|[244.69119583]
846|[159.69536774]|[244.90083996]
847|[161.1872527]|[245.05665801]
848|[162.68724789]|[244.05286069]
849|[162.68724789]|[244.05286069]
850|[162.68724789]|[244.05286069]
851|[164.16091977]|[243.77305505]
852|[165.6070186]|[243.37456016]
853|[166.98478913]|[242.78147639]
854|[166.98478913]|[242.78147639]
855|[166.98478913]|[242.78147639]
856|[166.98478913]|[242.78147639]
857|[167.60146335]|[241.41410193]
858|[167.60146335]|[241.41410193]
859|[168.19203747]|[240.03525379]
860|[168.71638287]|[238.62988483]
861|[168.71638287]|[238.62988483]
862|[167.70842958]|[237.51901572]
863|[167.96575234]|[236.04125221]
864|[167.96575234]|[236.04125221]
865|[167.96575234]|[236.04125221]
866|[168.0365467]|[234.54292376]
867|[168.0365467]|[234.54292376]
868|[168.10733931]|[233.04459522]
869|[168.10733931]|[233.04459522]
870|[168.17812745]|[231.54626647]
871|[168.17812745]|[231.54626647]
872|[168.24891517]|[230.0479377]
873|[168.31970491]|[228.54960903]
874|[168.31970491]|[228.54960903]
875|[168.31970491]|[228.54960903]
876|[168.39048322]|[227.05127982]
877|[168.39048322]|[227.05127982]
878|[168.39048322]|[227.05127982]
879|[168.46125121]|[225.55295011]
880|[168.46125121]|[225.55295011]
881|[168.53200893]|[224.05461993]
882|[168.60276397]|[222.55628962]
883|[168.60276397]|[222.55628962]
884|[168.67350339]|[221.05795857]
885|[168.74423866]|[219.55962732]
886|[168.74423866]|[219.55962732]
887|[168.81497239]|[218.061296]
888|[168.81497239]|[218.061296]
889|[168.88569738]|[216.56296427]
890|[168.88569738]|[216.56296427]
891|[168.95640635]|[215.06463179]
892|[168.95640635]|[215.06463179]
893|[169.02710536]|[213.56629883]
894|[169.02710536]|[213.56629883]
895|[169.09778628]|[212.06796502]
896|[169.16846077]|[210.5696309]
897|[169.23913121]|[209.0712966]
898|[169.30979435]|[207.57296195]
899|[169.38044448]|[206.07462669]
900|[169.45107821]|[204.57629065]
901|[169.5217008]|[203.07795409]
902|[169.59230715]|[201.57961677]
903|[169.66289728]|[200.08127867]
904|[169.73346767]|[198.58293965]
905|[169.80402002]|[197.08459978]
906|[169.87454815]|[195.58625877]
907|[169.94505297]|[194.08791667]
908|[170.01553684]|[192.58957357]
909|[170.08600493]|[191.09122974]
910|[170.15646587]|[189.59288557]
911|[170.22691651]|[188.09454091]
912|[170.29736059]|[186.59619595]
913|[170.36779623]|[185.09785059]
914|[170.43822374]|[183.59950484]
915|[171.83748178]|[184.13994625]
916|[172.88588792]|[185.21272049]
917|[173.74151905]|[186.44474946]
918|[174.51244256]|[187.73148057]
919|[175.23119021]|[189.04806775]
920|[175.90472024]|[190.3883503]
921|[176.53417503]|[191.74988864]
922|[177.13891409]|[193.12258332]
923|[177.75252039]|[194.49133724]
924|[178.39243618]|[195.8479904]
925|[179.04014909]|[197.20093828]
926|[179.67867664]|[198.55824539]
927|[180.31486519]|[199.91665038]
928|[180.95980053]|[201.27092451]
929|[181.60362868]|[202.62572535]
930|[182.23651555]|[203.98567174]
931|[182.86648758]|[205.34697084]
932|[183.5092716]|[206.70226738]
933|[184.17331337]|[208.04727613]
934|[184.87387219]|[209.37363104]
935|[185.59294806]|[210.69003899]
936|[186.33527998]|[211.99347419]
937|[187.08884639]|[213.29044669]
938|[187.8198947]|[214.60024376]
939|[188.52733436]|[215.92294143]
940|[189.23495369]|[217.24554299]
941|[189.961361]|[218.55791962]
942|[190.69505442]|[219.86623685]
943|[191.40600805]|[221.18704907]
944|[192.09432548]|[222.51979778]
945|[192.75316826]|[223.86736084]
946|[192.75316826]|[223.86736084]
947|[192.75316826]|[223.86736084]
948|[193.2171154]|[225.29380854]
949|[193.2171154]|[225.29380854]
950|[193.69031346]|[226.71721417]
951|[193.69031346]|[226.71721417]
952|[194.26363143]|[228.10332618]
953|[194.87365397]|[229.47368107]
954|[194.87365397]|[229.47368107]
955|[195.66470046]|[230.74813995]
956|[196.42469369]|[232.04135698]
957|[196.42469369]|[232.04135698]
958|[197.24576183]|[233.29668447]
959|[197.24576183]|[233.29668447]
960|[197.24576183]|[233.29668447]
961|[198.17390219]|[234.47505431]
962|[198.17390219]|[234.47505431]
963|[198.17390219]|[234.47505431]
964|[199.01124614]|[235.71958438]
965|[199.85037337]|[236.96291277]
966|[199.85037337]|[236.96291277]
967|[199.85037337]|[236.96291277]
968|[200.85306328]|[238.078535]
969|[201.87593788]|[239.17568018]
970|[201.87593788]|[239.17568018]
971|[201.87593788]|[239.17568018]
972|[201.87593788]|[239.17568018]
973|[201.87593788]|[239.17568018]
974|[203.13116609]|[239.99690009]
975|[203.13116609]|[239.99690009]
976|[203.13116609]|[239.99690009]
977|[203.13116609]|[239.99690009]
978|[203.13116609]|[239.99690009]
979|[203.13116609]|[239.99690009]
980|[204.4735714]|[240.66618927]
981|[204.4735714]|[240.66618927]
982|[204.4735714]|[240.66618927]
983|[204.4735714]|[240.66618927]
984|[204.4735714]|[240.66618927]
985|[205.87190377]|[241.20902126]
986|[205.87190377]|[241.20902126]
987|[205.87190377]|[241.20902126]
988|[205.87190377]|[241.20902126]
989|[207.30119021]|[241.66414793]
990|[207.30119021]|[241.66414793]
991|[208.7404861]|[242.08655453]
992|[210.17137949]|[242.53660352]
993|[210.17137949]|[242.53660352]
994|[211.62661462]|[242.90032142]
995|[211.62661462]|[242.90032142]
996|[213.06800935]|[243.31550961]
997|[213.06800935]|[243.31550961]
998|[214.56056433]|[243.46477326]
999|[214.56056433]|[243.46477326]
1000|[215.99471742]|[243.90432407]
1001|[215.99471742]|[243.90432407]
1002|[217.37457464]|[244.49253666]
1003|[217.37457464]|[244.49253666]
1004|[218.87358108]|[244.54712316]
1005|[218.87358108]|[244.54712316]
1006|[220.36706454]|[244.68679118]
1007|[220.36706454]|[244.68679118]
1008|[221.86685535]|[244.66174043]
1009|[223.35814783]|[244.50035043]
1010|[223.35814783]|[244.50035043]
1011|[224.83628635]|[244.24519063]
1012|[224.83628635]|[244.24519063]
1013|[226.28351108]|[243.85080429]
1014|[227.72068994]|[243.42124996]
1015|[227.72068994]|[243.42124996]
1016|[229.08313695]|[242.79376439]
1017|[230.42090289]|[242.11524963]
1018|[230.42090289]|[242.11524963]
1019|[231.62129834]|[241.21577714]
1020|[232.72083786]|[240.19547676]
1021|[232.72083786]|[240.19547676]
1022|[233.86483994]|[239.22529161]
1023|[233.86483994]|[239.22529161]
1024|[234.67847873]|[237.9651361]
1025|[234.67847873]|[237.9651361]
1026|[235.09822709]|[236.52506273]
1027|[235.58741879]|[235.10707419]
1028|[235.58741879]|[235.10707419]
1029|[235.58741879]|[235.10707419]
1030|[235.46498124]|[233.61207953]
1031|[235.46498124]|[233.61207953]
1032|[234.86803767]|[232.23597693]
1033|[234.86803767]|[232.23597693]
1034|[234.87575473]|[230.73599678]
1035|[234.87575473]|[230.73599678]
1036|[234.59692241]|[229.26214043]
1037|[234.59692241]|[229.26214043]
1038|[234.54004661]|[227.7632191]
1039|[234.54004661]|[227.7632191]
1040|[234.15629571]|[226.31313798]
1041|[233.71432755]|[224.87972801]
1042|[233.71432755]|[224.87972801]
1043|[233.71432755]|[224.87972801]
1044|[232.86349326]|[223.6443815]
1045|[232.01923345]|[222.40453257]
1046|[232.01923345]|[222.40453257]
1047|[232.01923345]|[222.40453257]
1048|[230.73007356]|[221.63767745]
1049|[230.73007356]|[221.63767745]
1050|[229.42054569]|[220.90614701]
1051|[229.42054569]|[220.90614701]
1052|[228.38663749]|[219.81939321]
1053|[228.38663749]|[219.81939321]
1054|[226.98215349]|[219.29268202]
1055|[226.98215349]|[219.29268202]
1056|[225.62656993]|[218.65050353]
1057|[225.62656993]|[218.65050353]
1058|[224.37349324]|[217.8260044]
1059|[223.46311175]|[216.63386114]
1060|[223.46311175]|[216.63386114]
1061|[224.4220675]|[215.4804298]
1062|[224.4220675]|[215.4804298]
1063|[224.91339353]|[214.06317939]
1064|[224.91339353]|[214.06317939]
1065|[225.20837044]|[212.59246914]
1066|[224.46114786]|[211.29183145]
1067|[224.46114786]|[211.29183145]
1068|[223.29281219]|[210.35109143]
1069|[223.29281219]|[210.35109143]
1070|[223.10144133]|[208.86334912]
1071|[223.10144133]|[208.86334912]
1072|[223.10144133]|[208.86334912]
1073|[223.00016034]|[207.3667723]
1074|[223.00016034]|[207.3667723]
1075|[223.00016034]|[207.3667723]
1076|[222.98370893]|[205.86686252]
1077|[222.98370893]|[205.86686252]
1078|[223.16256677]|[204.37756407]
1079|[223.16256677]|[204.37756407]
1080|[223.36824393]|[202.89173202]
1081|[223.36824393]|[202.89173202]
1082|[223.15725903]|[201.40664435]
1083|[222.82203423]|[199.94458268]
1084|[222.82203423]|[199.94458268]
1085|[222.38850456]|[198.50859799]
1086|[221.95498411]|[197.07261052]
1087|[221.95498411]|[197.07261052]
1088|[221.52150356]|[195.636611]
1089|[221.08803173]|[194.20060885]
1090|[220.6545724]|[192.76460293]
1091|[220.22112943]|[191.32859207]
1092|[219.78770479]|[189.89257568]
1093|[219.35429955]|[188.45655343]
1094|[218.92091381]|[187.02052529]
1095|[218.4875486]|[185.58449097]
1096|[218.05420011]|[184.14845159]
1097|[217.62086597]|[182.71240788]
1098|[217.18754718]|[181.27635955]
1099|[216.75424561]|[179.84030602]
1100|[216.3209593]|[178.40424788]
1101|[215.88768907]|[176.96818489]
1102|[215.45443886]|[175.53211586]
1103|[215.02120943]|[174.09604056]
1104|[214.5880082]|[172.65995676]
1105|[214.15483651]|[171.22386404]
1106|[213.72169881]|[169.78776107]
1107|[213.28860141]|[168.35164595]
1108|[212.85554409]|[166.91551875]
1109|[211.62773754]|[167.77719796]
1110|[210.89009258]|[169.08329134]
1111|[210.39377027]|[170.49879979]
1112|[209.98168188]|[171.9410838]
1113|[209.59766979]|[173.39109577]
1114|[209.2189955]|[174.84251086]
1115|[208.83471334]|[176.29245128]
1116|[208.42617937]|[177.73574613]
1117|[208.00385134]|[179.17506507]
1118|[207.55670147]|[180.60686708]
1119|[207.202448]|[182.06443508]
1120|[206.90977442]|[183.53560543]
1121|[206.63330955]|[185.00990769]
1122|[206.23099598]|[186.4549488]
1123|[205.78851986]|[187.88820205]
1124|[205.3305879]|[189.31659216]
1125|[204.87902409]|[190.74700823]
1126|[204.42911571]|[192.17794584]
1127|[203.97861161]|[193.60869602]
1128|[203.51973116]|[195.0367817]
1129|[203.0288048]|[196.45417061]
1130|[202.51057578]|[197.86180646]
1131|[201.98625569]|[199.26718485]
1132|[201.44205539]|[200.66498528]
1133|[200.87026078]|[202.0517264]
1134|[200.29431275]|[203.43674765]
1135|[199.74711256]|[204.83337643]
1136|[199.22738915]|[206.24046121]
1137|[198.73439078]|[207.65713076]
1138|[198.28305092]|[209.08761751]
1139|[197.85178954]|[210.52428505]
1140|[197.42791831]|[211.96315029]
1141|[196.97238609]|[213.39230752]
1142|[196.47337556]|[214.80687052]
1143|[195.90641104]|[216.1955934]
1144|[195.90641104]|[216.1955934]
1145|[195.13955181]|[217.48475085]
1146|[195.13955181]|[217.48475085]
1147|[195.13955181]|[217.48475085]
1148|[194.17123798]|[218.6303373]
1149|[193.15707605]|[219.73554117]
1150|[193.15707605]|[219.73554117]
1151|[193.15707605]|[219.73554117]
1152|[192.97311014]|[221.22421727]
1153|[192.72146825]|[222.70295875]
1154|[192.36403442]|[224.15975011]
1155|[192.36403442]|[224.15975011]
1156|[191.63079272]|[225.46832055]
1157|[190.82877607]|[226.73590459]
1158|[190.82877607]|[226.73590459]
1159|[189.88307231]|[227.90022602]
1160|[189.88307231]|[227.90022602]
1161|[188.74397459]|[228.87616473]
1162|[187.53955651]|[229.77024364]
1163|[187.53955651]|[229.77024364]
1164|[186.1087303]|[230.22050618]
1165|[184.67899261]|[230.67421329]
1166|[184.67899261]|[230.67421329]
1167|[183.23414817]|[231.07723257]
1168|[181.77493747]|[231.4246576]
1169|[180.29471995]|[231.66746636]
1170|[178.79701271]|[231.75036992]
1171|[178.79701271]|[231.75036992]
1172|[177.35713068]|[231.32996564]
1173|[177.35713068]|[231.32996564]
1174|[175.9086523]|[230.94020883]
1175|[174.47650928]|[230.49415236]
1176|[173.09552247]|[229.9085967]
1177|[171.80327101]|[229.14696282]
1178|[170.55384716]|[228.31693869]
1179|[170.55384716]|[228.31693869]
1180|[169.65596992]|[227.11534955]
1181|[169.65596992]|[227.11534955]
1182|[168.77613759]|[225.90048533]
1183|[168.77613759]|[225.90048533]
1184|[169.65366486]|[224.68395507]
1185|[170.4037565]|[223.38496987]
1186|[170.4037565]|[223.38496987]
1187|[170.95874206]|[221.99141649]
1188|[170.95874206]|[221.99141649]
1189|[170.95874206]|[221.99141649]
1190|[171.86470649]|[220.79591307]
1191|[171.86470649]|[220.79591307]
1192|[170.54633131]|[220.08045037]
1193|[170.32994266]|[218.59614045]
1194|[170.32994266]|[218.59614045]
1195|[170.32994266]|[218.59614045]
1196|[170.32994266]|[218.59614045]
1197|[171.19060388]|[217.36762009]
1198|[171.19060388]|[217.36762009]
1199|[171.7151022]|[215.9623082]
1200|[172.07729249]|[214.50669211]
1201|[172.07729249]|[214.50669211]
1202|[171.76428105]|[213.03971432]
1203|[171.76428105]|[213.03971432]
1204|[170.49602858]|[212.2387551]
1205|[169.94974116]|[210.84176904]
1206|[169.94974116]|[210.84176904]
1207|[170.01378656]|[209.34313693]
1208|[170.01378656]|[209.34313693]
1209|[170.07784927]|[207.84450557]
1210|[170.07784927]|[207.84450557]
1211|[170.14193575]|[206.34587522]
1212|[170.20602968]|[204.84724519]
1213|[170.20602968]|[204.84724519]
1214|[170.27015882]|[203.34861666]
1215|[170.3342957]|[201.84998847]
1216|[170.39844511]|[200.35136081]
1217|[170.462614]|[198.85273399]
1218|[170.52680281]|[197.35410802]
1219|[170.5910135]|[195.85548299]
1220|[170.65524465]|[194.35685883]
1221|[170.71949373]|[192.85823545]
1222|[170.78375986]|[191.35961279]
1223|[170.8480462]|[189.860991]
1224|[169.36937173]|[190.11302634]
1225|[168.14645533]|[190.98163182]
1226|[167.08081517]|[192.03728851]
1227|[166.06244121]|[193.13861247]
1228|[165.07040754]|[194.263721]
1229|[164.05593522]|[195.36863996]
1230|[163.03017584]|[196.46308855]
1231|[162.03127488]|[197.58210458]
1232|[161.02227378]|[198.69202204]
1233|[159.84752357]|[199.62473954]
1234|[158.58901628]|[200.44092543]
1235|[157.43144539]|[201.39488016]
1236|[156.28333243]|[202.36019701]
1237|[155.14498602]|[203.33701196]
1238|[155.14498602]|[203.33701196]
1239|[153.94190273]|[204.23288618]
1240|[152.6929461]|[205.06361317]
1241|[152.6929461]|[205.06361317]
1242|[152.6929461]|[205.06361317]
1243|[151.28141178]|[205.57112757]
1244|[151.28141178]|[205.57112757]
1245|[149.84791641]|[206.01281867]
1246|[148.39658083]|[206.3917976]
1247|[146.94888544]|[206.78445275]
1248|[146.94888544]|[206.78445275]
1249|[145.45515501]|[206.92145423]
1250|[143.96513005]|[207.09415517]
1251|[142.46887715]|[207.20011396]
1252|[142.46887715]|[207.20011396]
1253|[140.99629538]|[206.9146268]
1254|[139.5487623]|[206.52137374]
1255|[138.16071499]|[205.95275727]
1256|[138.16071499]|[205.95275727]
1257|[137.00891941]|[204.99183744]
1258|[135.95047932]|[203.92896181]
1259|[135.95047932]|[203.92896181]
1260|[135.19655864]|[202.63219522]
1261|[134.54689631]|[201.28018233]
1262|[134.54689631]|[201.28018233]
1263|[134.20207494]|[199.82035418]
1264|[134.20207494]|[199.82035418]
1265|[135.49424247]|[199.05857792]
1266|[135.49424247]|[199.05857792]
1267|[135.89029965]|[197.61180955]
1268|[136.28635229]|[196.16503994]
1269|[136.28635229]|[196.16503994]
1270|[136.68238795]|[194.71826568]
1271|[136.68238795]|[194.71826568]
1272|[137.07841627]|[193.27148942]
1273|[137.07841627]|[193.27148942]
1274|[137.07841627]|[193.27148942]
1275|[137.47442839]|[191.82470871]
1276|[137.47442839]|[191.82470871]
1277|[137.87042679]|[190.37792425]
1278|[138.26642042]|[188.93113849]
1279|[138.26642042]|[188.93113849]
1280|[138.66239473]|[187.48434744]
1281|[138.66239473]|[187.48434744]
1282|[138.66239473]|[187.48434744]
1283|[138.66239473]|[187.48434744]
1284|[139.05833711]|[186.03754765]
1285|[139.05833711]|[186.03754765]
1286|[139.45424424]|[184.59073821]
1287|[139.45424424]|[184.59073821]
1288|[139.85010122]|[183.14391506]
1289|[140.24594345]|[181.69708786]
1290|[140.24594345]|[181.69708786]
1291|[140.64171619]|[180.25024166]
1292|[141.03746469]|[178.80338882]
1293|[141.43318311]|[177.35652776]
1294|[141.43318311]|[177.35652776]
1295|[141.43318311]|[177.35652776]
1296|[141.43318311]|[177.35652776]
1297|[141.82867267]|[175.90960413]
1298|[142.22413206]|[174.46267224]
1299|[142.61954136]|[173.01572667]
1300|[142.61954136]|[173.01572667]
1301|[143.01477701]|[171.56873366]
1302|[143.40997027]|[170.12172907]
1303|[143.80510179]|[168.67470761]
1304|[144.20016648]|[167.22766792]
1305|[144.59514972]|[165.78060598]
1306|[144.99004798]|[164.33352085]
1307|[145.38486531]|[162.88641365]
1308|[145.77960648]|[161.43928566]
1309|[146.17426967]|[159.9921364]
1310|[146.56884782]|[158.54496396]
1311|[146.96334074]|[157.09776828]
1312|[147.35773971]|[155.650547]
1313|[147.75204882]|[154.20330122]
1314|[148.14625719]|[152.75602801]
1315|[148.54035373]|[151.30872433]
1316|[148.93434266]|[149.86139137]
1317|[149.32821918]|[148.4140278]
1318|[149.72197732]|[146.96663203]
1319|[150.11561645]|[145.51920388]
1320|[150.50913804]|[144.07174378]
1321|[150.90252214]|[142.6242463]
1322|[152.0515035]|[143.58852936]
1323|[152.72298347]|[144.92984016]
1324|[153.15311955]|[146.36684501]
1325|[153.46337443]|[147.83440827]
1326|[153.72622169]|[149.31119915]
1327|[153.98429419]|[150.78883192]
1328|[154.2527123]|[152.26462042]
1329|[154.53234258]|[153.73832559]
1330|[154.83570454]|[155.20732917]
1331|[155.17066965]|[156.66945036]
1332|[155.51162418]|[158.13018648]
1333|[155.83892323]|[159.5940428]
1334|[156.14881311]|[161.06168317]
1335|[156.42801083]|[162.53547034]
1336|[156.66882128]|[164.01601427]
1337|[156.8991839]|[165.49821975]
1338|[157.14023115]|[166.97872514]
1339|[157.40321697]|[168.45549136]
1340|[157.66383973]|[169.93267644]
1341|[157.93703405]|[171.40758826]
1342|[158.2030044]|[172.88381987]
1343|[158.48640418]|[174.35680479]
1344|[158.80380162]|[175.82283987]
1345|[159.16771219]|[177.27802683]
1346|[159.5791123]|[178.72050732]
1347|[159.78947815]|[180.2056828]
1348|[160.04722388]|[181.6833726]
1349|[160.21651242]|[183.17378911]
1350|[160.3790616]|[184.66495569]
1351|[160.52387365]|[186.15794915]
1352|[160.69036835]|[187.64868035]
1353|[160.85228269]|[189.139916]
1354|[161.04967348]|[190.62687157]
1355|[161.3035221]|[192.10523583]
1356|[161.79796308]|[193.52140252]
1357|[162.35759804]|[194.91309528]
1358|[162.89838504]|[196.3122198]
1359|[163.37561501]|[197.73427871]
1360|[163.77800333]|[199.179299]
1361|[163.77800333]|[199.179299]
1362|[164.19677804]|[200.61965581]
1363|[164.19677804]|[200.61965581]
1364|[164.81884387]|[201.98458589]
1365|[164.81884387]|[201.98458589]
1366|[164.81884387]|[201.98458589]
1367|[165.44090407]|[203.34951852]
1368|[165.44090407]|[203.34951852]
1369|[166.18852794]|[204.6499256]
1370|[166.18852794]|[204.6499256]
1371|[167.02990552]|[205.89173225]
1372|[167.86281275]|[207.13923597]
1373|[167.86281275]|[207.13923597]
1374|[168.4516277]|[208.51883626]
1375|[168.4516277]|[208.51883626]
1376|[169.32981649]|[209.73488907]
1377|[169.32981649]|[209.73488907]
1378|[169.32981649]|[209.73488907]
1379|[170.25384824]|[210.91648348]
1380|[170.25384824]|[210.91648348]
1381|[171.22505954]|[212.05961453]
1382|[171.89030419]|[213.40402873]
1383|[171.89030419]|[213.40402873]
1384|[172.45571293]|[214.79338576]
1385|[172.45571293]|[214.79338576]
1386|[173.26418187]|[216.05686428]
1387|[173.26418187]|[216.05686428]
1388|[173.26418187]|[216.05686428]
1389|[174.22197345]|[217.21126252]
1390|[175.14394434]|[218.39446567]
1391|[175.14394434]|[218.39446567]
1392|[176.21306065]|[219.44660174]
1393|[177.29026205]|[220.4904586]
1394|[178.42823668]|[221.46770664]
1395|[178.42823668]|[221.46770664]
1396|[178.42823668]|[221.46770664]
1397|[179.7823252]|[222.11303158]
1398|[181.16740332]|[222.68884283]
1399|[182.56582646]|[223.23144097]
1400|[183.99412137]|[223.68966977]
1401|[183.99412137]|[223.68966977]
1402|[185.48076672]|[223.88938361]
1403|[185.48076672]|[223.88938361]
1404|[186.97317207]|[223.73863126]
1405|[188.44844171]|[223.46737585]
1406|[189.91243569]|[223.14069309]
1407|[191.34460585]|[222.6947238]
1408|[191.34460585]|[222.6947238]
1409|[192.69203606]|[222.03560936]
1410|[192.69203606]|[222.03560936]
1411|[193.77071213]|[220.99327643]
1412|[194.73541842]|[219.84465039]
1413|[194.73541842]|[219.84465039]
1414|[195.1462542]|[218.40200908]
1415|[195.1462542]|[218.40200908]
1416|[195.61740011]|[216.97792287]
1417|[195.02631522]|[215.59929361]
1418|[195.02631522]|[215.59929361]
1419|[193.95063951]|[214.55386462]
1420|[193.95063951]|[214.55386462]
1421|[193.33210279]|[213.18733166]
1422|[193.33210279]|[213.18733166]
1423|[193.48884656]|[211.69554368]
1424|[193.48884656]|[211.69554368]
1425|[192.1365595]|[211.04645224]
1426|[190.8346486]|[210.30145022]
1427|[190.8346486]|[210.30145022]
1428|[189.93194155]|[209.10348528]
1429|[189.93194155]|[209.10348528]
1430|[189.51734428]|[207.66192047]
1431|[189.51734428]|[207.66192047]
1432|[190.37088978]|[206.42844567]
1433|[190.37088978]|[206.42844567]
1434|[191.63255736]|[205.61715355]
1435|[191.63255736]|[205.61715355]
1436|[192.51937095]|[204.40737602]
1437|[192.51937095]|[204.40737602]
1438|[193.42317457]|[203.21023818]
1439|[193.42317457]|[203.21023818]
1440|[194.1120953]|[201.87780123]
1441|[194.1120953]|[201.87780123]
1442|[194.86868333]|[200.58258906]
1443|[194.86868333]|[200.58258906]
1444|[195.74054456]|[199.36199167]
1445|[195.74054456]|[199.36199167]
1446|[196.00345657]|[197.88521231]
1447|[196.00345657]|[197.88521231]
1448|[195.77986556]|[196.40197023]
1449|[195.77986556]|[196.40197023]
1450|[195.79005197]|[194.90200482]
1451|[195.79005197]|[194.90200482]
1452|[195.24015719]|[193.50643478]
1453|[195.24015719]|[193.50643478]
1454|[194.69328214]|[192.10967866]
1455|[194.20876178]|[190.69008716]
1456|[194.20876178]|[190.69008716]
1457|[194.20876178]|[190.69008716]
1458|[193.41021785]|[189.42031254]
1459|[192.4492934]|[188.2685208]
1460|[192.4492934]|[188.2685208]
1461|[192.28121461]|[186.77796737]
1462|[192.28121461]|[186.77796737]
1463|[192.28121461]|[186.77796737]
1464|[192.11312602]|[185.28741505]
1465|[192.11312602]|[185.28741505]
1466|[191.94503597]|[183.79686289]
1467|[191.94503597]|[183.79686289]
1468|[191.77695145]|[182.30631011]
1469|[191.77695145]|[182.30631011]
1470|[191.60887074]|[180.8157569]
1471|[191.60887074]|[180.8157569]
1472|[191.44079234]|[179.32520343]
1473|[191.44079234]|[179.32520343]
1474|[191.44079234]|[179.32520343]
1475|[191.27271594]|[177.83464973]
1476|[191.27271594]|[177.83464973]
1477|[191.10464833]|[176.34409504]
1478|[190.93657754]|[174.85354071]
1479|[190.93657754]|[174.85354071]
1480|[190.76850791]|[173.36298625]
1481|[190.76850791]|[173.36298625]
1482|[190.76850791]|[173.36298625]
1483|[190.6004275]|[171.87243301]
1484|[190.6004275]|[171.87243301]
1485|[190.4323323]|[170.38188143]
1486|[190.4323323]|[170.38188143]
1487|[190.4323323]|[170.38188143]
1488|[190.26424815]|[168.89132861]
1489|[190.26424815]|[168.89132861]
1490|[190.26424815]|[168.89132861]
1491|[190.09616766]|[167.40077537]
1492|[189.92808466]|[165.91022242]
1493|[189.92808466]|[165.91022242]
1494|[189.92808466]|[165.91022242]
1495|[189.92808466]|[165.91022242]
1496|[189.92808466]|[165.91022242]
1497|[189.7599269]|[164.4196779]
1498|[189.59177028]|[162.92913325]
1499|[189.59177028]|[162.92913325]
1500|[189.42361263]|[161.43858872]
1501|[189.42361263]|[161.43858872]
1502|[189.2554333]|[159.94804663]
1503|[189.2554333]|[159.94804663]
1504|[189.2554333]|[159.94804663]
1505|[189.08724274]|[158.45750581]
1506|[188.91905041]|[156.96696519]
1507|[188.91905041]|[156.96696519]
1508|[188.75084252]|[155.47642633]
1509|[188.75084252]|[155.47642633]
1510|[188.58262496]|[153.98588855]
1511|[188.58262496]|[153.98588855]
1512|[188.41438338]|[152.49535349]
1513|[188.41438338]|[152.49535349]
1514|[188.24608764]|[151.00482454]
1515|[188.24608764]|[151.00482454]
1516|[188.24608764]|[151.00482454]
1517|[188.0777441]|[149.51430099]
1518|[188.0777441]|[149.51430099]
1519|[187.90936047]|[148.02378197]
1520|[187.74097731]|[146.5332629]
1521|[187.74097731]|[146.5332629]
1522|[187.74097731]|[146.5332629]
1523|[187.57252951]|[145.04275113]
1524|[187.40405635]|[143.55224222]
