|X_Positions|Y_Positions
1523|[238.28074586]|[94.96134046]
1524|[238.28074586]|[94.96134046]
1525|[238.28074586]|[94.96134046]
1526|[238.28074586]|[94.96134046]
1527|[238.28074586]|[94.96134046]
1528|[238.28074586]|[94.96134046]
1529|[238.28074586]|[94.96134046]
1530|[238.28074586]|[94.96134046]
1531|[238.28074586]|[94.96134046]
1532|[238.28074586]|[94.96134046]
1533|[238.28074586]|[94.96134046]
1534|[239.69036088]|[94.44851935]
1535|[239.69036088]|[94.44851935]
1536|[239.69036088]|[94.44851935]
1537|[239.69036088]|[94.44851935]
1538|[239.69036088]|[94.44851935]
1539|[239.69036088]|[94.44851935]
1540|[239.69036088]|[94.44851935]
1541|[239.69036088]|[94.44851935]
1542|[239.69036088]|[94.44851935]
1543|[239.69036088]|[94.44851935]
1544|[239.69036088]|[94.44851935]
1545|[239.69036088]|[94.44851935]
1546|[239.69036088]|[94.44851935]
1547|[239.69036088]|[94.44851935]
1548|[239.69036088]|[94.44851935]
1549|[239.69036088]|[94.44851935]
1550|[239.69036088]|[94.44851935]
1551|[239.69036088]|[94.44851935]
1552|[239.69036088]|[94.44851935]
1553|[239.69036088]|[94.44851935]
1554|[239.69036088]|[94.44851935]
1555|[239.69036088]|[94.44851935]
1556|[239.69036088]|[94.44851935]
1557|[239.69036088]|[94.44851935]
1558|[239.69036088]|[94.44851935]
1559|[239.69036088]|[94.44851935]
1560|[239.69036088]|[94.44851935]
1561|[239.69036088]|[94.44851935]
1562|[239.69036088]|[94.44851935]
1563|[240.47323724]|[93.16902547]
1564|[240.47323724]|[93.16902547]
1565|[240.47323724]|[93.16902547]
1566|[240.47323724]|[93.16902547]
1567|[240.47323724]|[93.16902547]
1568|[240.98044509]|[91.75738096]
1569|[240.98044509]|[91.75738096]
1570|[241.55324928]|[90.37105656]
1571|[242.08646976]|[88.96903091]
1572|[242.08646976]|[88.96903091]
1573|[242.27246688]|[87.48060722]
1574|[242.27246688]|[87.48060722]
1575|[242.61357599]|[86.01990719]
1576|[242.61357599]|[86.01990719]
1577|[242.86825104]|[84.54168508]
1578|[242.86825104]|[84.54168508]
1579|[242.93187862]|[83.04303518]
1580|[242.93187862]|[83.04303518]
1581|[242.91382517]|[81.54314382]
1582|[242.92722663]|[80.04320369]
1583|[242.92722663]|[80.04320369]
1584|[242.92722663]|[80.04320369]
1585|[243.17969341]|[78.56460282]
1586|[243.39368162]|[77.07994493]
1587|[243.39368162]|[77.07994493]
1588|[243.37033404]|[75.58012665]
1589|[243.37033404]|[75.58012665]
1590|[243.37033404]|[75.58012665]
1591|[243.37033404]|[75.58012665]
1592|[243.25374554]|[74.08466447]
1593|[243.12503355]|[72.59019693]
1594|[243.12503355]|[72.59019693]
1595|[242.99363647]|[71.09596308]
1596|[242.81386195]|[69.60677501]
1597|[242.81386195]|[69.60677501]
1598|[242.46853373]|[68.14706667]
1599|[242.46853373]|[68.14706667]
1600|[242.31023314]|[66.65544309]
1601|[242.31023314]|[66.65544309]
1602|[242.09905797]|[65.17038247]
1603|[241.81265267]|[63.69797899]
1604|[241.81265267]|[63.69797899]
1605|[241.81265267]|[63.69797899]
1606|[241.81265267]|[63.69797899]
1607|[241.68796393]|[62.2031704]
1608|[241.68796393]|[62.2031704]
1609|[241.41140264]|[60.72888621]
1610|[241.41140264]|[60.72888621]
1611|[241.39481911]|[59.22897789]
1612|[241.41389624]|[57.7290992]
1613|[241.41389624]|[57.7290992]
1614|[240.8460103]|[56.34075287]
1615|[240.8460103]|[56.34075287]
1616|[240.31219209]|[54.93895469]
1617|[240.31219209]|[54.93895469]
1618|[240.08165183]|[53.45677684]
1619|[239.77281269]|[51.988915]
1620|[239.43546042]|[50.52734275]
1621|[239.43546042]|[50.52734275]
1622|[238.94861089]|[49.10854835]
1623|[238.39149252]|[47.71584626]
1624|[238.39149252]|[47.71584626]
1625|[237.45112649]|[46.54720956]
1626|[236.41217575]|[45.46527548]
1627|[236.41217575]|[45.46527548]
1628|[235.26757734]|[44.49579392]
1629|[235.26757734]|[44.49579392]
1630|[233.9183339]|[43.84039928]
1631|[232.51277012]|[43.31657637]
1632|[232.51277012]|[43.31657637]
1633|[231.01280256]|[43.30671019]
1634|[231.01280256]|[43.30671019]
1635|[229.51310988]|[43.27634807]
1636|[228.0168931]|[43.16988048]
1637|[228.0168931]|[43.16988048]
1638|[226.54468979]|[43.45731295]
1639|[225.10544726]|[43.87990131]
1640|[225.10544726]|[43.87990131]
1641|[223.73483903]|[44.4893544]
1642|[222.40795875]|[45.18891765]
1643|[222.40795875]|[45.18891765]
1644|[221.12857064]|[45.97196685]
1645|[221.12857064]|[45.97196685]
1646|[220.19401624]|[47.14525628]
1647|[220.19401624]|[47.14525628]
1648|[219.17303439]|[48.24416303]
1649|[218.16824292]|[49.35789285]
1650|[218.16824292]|[49.35789285]
1651|[217.49135353]|[50.69648194]
1652|[216.83389661]|[52.04472168]
1653|[216.83389661]|[52.04472168]
1654|[216.44513887]|[53.49346853]
1655|[216.44513887]|[53.49346853]
1656|[216.43301156]|[54.9934195]
1657|[216.43301156]|[54.9934195]
1658|[216.37307801]|[56.49222168]
1659|[216.37307801]|[56.49222168]
1660|[215.72789705]|[57.84637881]
1661|[215.72789705]|[57.84637881]
1662|[215.38278054]|[59.30613721]
1663|[215.38278054]|[59.30613721]
1664|[215.30505809]|[60.80412227]
1665|[215.30505809]|[60.80412227]
1666|[215.2766198]|[62.30385267]
1667|[215.31208417]|[63.80343337]
1668|[215.31208417]|[63.80343337]
1669|[215.67547978]|[65.25874901]
1670|[215.67547978]|[65.25874901]
1671|[215.47018266]|[66.74463363]
1672|[215.47018266]|[66.74463363]
1673|[215.47018266]|[66.74463363]
1674|[214.65480192]|[68.00366272]
1675|[214.65480192]|[68.00366272]
1676|[214.0929314]|[69.39445441]
1677|[214.0929314]|[69.39445441]
1678|[212.86243619]|[70.25228979]
1679|[212.86243619]|[70.25228979]
1680|[211.76173107]|[71.27133259]
1681|[210.61045362]|[72.23287314]
1682|[210.61045362]|[72.23287314]
1683|[210.61045362]|[72.23287314]
1684|[210.62882626]|[73.73276062]
1685|[210.62882626]|[73.73276062]
1686|[210.60044505]|[75.2324921]
1687|[210.67268126]|[76.73075173]
1688|[210.67268126]|[76.73075173]
1689|[210.48968597]|[78.21954746]
1690|[210.35563897]|[79.71354592]
1691|[210.35563897]|[79.71354592]
1692|[210.35563897]|[79.71354592]
1693|[209.45089801]|[80.90997553]
1694|[209.45089801]|[80.90997553]
1695|[208.81201081]|[82.26711338]
1696|[208.81201081]|[82.26711338]
1697|[208.81201081]|[82.26711338]
1698|[208.81201081]|[82.26711338]
1699|[207.54294831]|[83.06678853]
1700|[207.54294831]|[83.06678853]
1701|[206.20533128]|[83.74559681]
1702|[204.91817312]|[84.51580709]
1703|[204.91817312]|[84.51580709]
1704|[203.68809036]|[85.37423379]
1705|[202.51128269]|[86.30435406]
1706|[202.51128269]|[86.30435406]
1707|[201.58443985]|[87.48374473]
1708|[201.58443985]|[87.48374473]
1709|[200.65758712]|[88.66312763]
1710|[200.65758712]|[88.66312763]
1711|[199.73072223]|[89.84250097]
1712|[199.73072223]|[89.84250097]
1713|[198.80384831]|[91.02186721]
1714|[198.80384831]|[91.02186721]
1715|[197.87696091]|[92.20122286]
1716|[197.87696091]|[92.20122286]
1717|[196.9500541]|[93.38056325]
1718|[196.02314109]|[94.55989877]
1719|[195.09621871]|[95.73922693]
1720|[195.09621871]|[95.73922693]
1721|[194.16926541]|[96.91853078]
1722|[193.24230623]|[98.09783001]
1723|[192.3153398]|[99.27712355]
1724|[191.38836321]|[100.4564091]
1725|[190.46137606]|[101.63568634]
1726|[189.53437593]|[102.81495338]
1727|[188.60736522]|[103.99421211]
1728|[187.68033902]|[105.17345866]
1729|[186.75330036]|[106.35269542]
1730|[185.82625109]|[107.53192383]
1731|[184.89918896]|[108.71114213]
1732|[183.9721153]|[109.89035137]
1733|[183.04503252]|[111.06955344]
1734|[182.11794337]|[112.24875051]
1735|[181.19084272]|[113.42793852]
1736|[180.26373484]|[114.60712086]
1737|[179.33661933]|[115.78629719]
1738|[178.40949322]|[116.9654652]
1739|[177.48234621]|[118.14461676]
1740|[176.5551707]|[119.32374592]
1741|[175.62795253]|[120.50284154]
1742|[174.70067861]|[121.68189331]
1743|[173.77334074]|[122.86089478]
1744|[172.84592872]|[124.03983792]
1745|[171.91844526]|[125.21872487]
1746|[170.99088082]|[126.3975481]
1747|[170.06322445]|[127.57629899]
1748|[169.13547588]|[128.75497732]
1749|[168.20763373]|[129.93358198]
1750|[167.27868068]|[131.11131124]
1751|[166.34919979]|[132.28862398]
1752|[165.41943312]|[133.46571103]
1753|[164.48948572]|[134.64265531]
1754|[163.55939726]|[135.81948812]
1755|[162.62916964]|[136.99621093]
1756|[161.69880746]|[138.17282736]
1757|[160.76831071]|[139.34933737]
1758|[159.83768901]|[140.52574854]
1759|[158.90693724]|[141.70205681]
1760|[157.97605854]|[142.87826463]
1761|[157.04505289]|[144.05437197]
1762|[156.11391859]|[145.23037747]
1763|[155.18265917]|[146.40628388]
1764|[154.25128744]|[147.58210134]
1765|[153.31980184]|[148.75782859]
1766|[152.38821835]|[149.93347829]
1767|[151.4565443]|[151.10905622]
1768|[150.52479302]|[152.28457294]
1769|[149.59297695]|[153.46003829]
1770|[148.66109806]|[154.63545385]
1771|[147.72919067]|[155.81084682]
1772|[146.79727111]|[156.98623013]
1773|[145.86535726]|[158.16161796]
1774|[144.93344159]|[159.33700437]
1775|[144.0015219]|[160.51238757]
1776|[143.06960847]|[161.68777575]
1777|[142.13770179]|[162.86316928]
1778|[141.20580542]|[164.03857097]
1779|[140.27390853]|[165.21397227]
1780|[139.34200693]|[166.38936982]
1781|[138.41010736]|[167.56476898]
1782|[137.47821222]|[168.74017166]
1783|[136.54633804]|[169.91559095]
1784|[135.61447639]|[171.09102017]
1785|[134.68261521]|[172.26644977]
1786|[133.75075422]|[173.44187952]
1787|[132.81889609]|[174.61731154]
1788|[131.88704371]|[175.79274811]
1789|[130.95520162]|[176.96819284]
1790|[130.02337223]|[178.14364764]
1791|[129.09276577]|[179.32007088]
1792|[128.15981516]|[180.49463597]
1793|[127.22644342]|[181.66886644]
1794|[126.29101896]|[182.84146231]
1795|[125.35688693]|[184.01508804]
1796|[124.42221014]|[185.18827997]
1797|[123.49167223]|[186.36475742]
1798|[122.56856872]|[187.54707714]
1799|[121.64693508]|[188.73054299]
1800|[120.72324156]|[189.91240181]
1801|[119.79794105]|[191.09300292]
1802|[118.87321091]|[192.27405083]
1803|[117.94494779]|[193.45232396]
1804|[117.0147487]|[194.62906933]
1805|[116.08752383]|[195.80815968]
1806|[115.16546429]|[196.99129373]
1807|[114.2422692]|[198.17354194]
1808|[113.31329722]|[199.35125628]
1809|[112.37984609]|[200.52542364]
1810|[111.44711765]|[201.70016517]
1811|[110.51739019]|[202.87728319]
1812|[109.59189738]|[204.05773356]
1813|[108.67453018]|[205.24450961]
1814|[107.76449263]|[206.43691545]
1815|[106.86450351]|[207.63692361]
1816|[105.97846129]|[208.84726619]
1817|[105.09582958]|[210.06009811]
1818|[104.21006284]|[211.27064232]
1819|[103.31599204]|[212.47506642]
1820|[102.42426204]|[213.68122462]
1821|[101.54268342]|[214.89482222]
1822|[100.67659995]|[216.11952603]
1823|[99.82580896]|[217.35490237]
1824|[98.97768692]|[218.59211254]
1825|[98.12241271]|[219.8243893]
1826|[97.26273563]|[221.05359853]
1827|[96.39663409]|[222.27828956]
1828|[95.5204754]|[223.49580587]
1829|[94.63018677]|[224.70302836]
1830|[93.73661117]|[225.9078199]
1831|[92.85397832]|[227.12065099]
1832|[91.97341384]|[228.33498463]
1833|[91.10207984]|[229.55595844]
1834|[90.22863569]|[230.77542363]
1835|[89.35880387]|[231.99746806]
1836|[88.49423958]|[233.22324479]
1837|[87.631189]|[234.45008777]
1838|[86.77934284]|[235.68473676]
1839|[85.9261028]|[236.91842287]
1840|[85.05944149]|[238.14271784]
1841|[84.17170757]|[239.35182019]
1842|[83.27065771]|[240.55103208]
1843|[83.27065771]|[240.55103208]
1844|[83.27065771]|[240.55103208]
1845|[82.12931459]|[241.52434388]
1846|[82.12931459]|[241.52434388]
1847|[80.88003022]|[242.35457793]
1848|[80.88003022]|[242.35457793]
1849|[79.51111769]|[242.96783031]
1850|[79.51111769]|[242.96783031]
1851|[78.0893153]|[243.445824]
1852|[76.66350562]|[243.91172822]
1853|[76.66350562]|[243.91172822]
1854|[75.19745976]|[244.22907589]
1855|[75.19745976]|[244.22907589]
1856|[73.71981596]|[244.4870852]
1857|[72.24403121]|[244.755524]
1858|[72.24403121]|[244.755524]
1859|[70.76197923]|[244.98687205]
1860|[69.26523469]|[245.08564342]
1861|[69.26523469]|[244.08564342]
1862|[67.87877116]|[243.51317607]
1863|[66.38557622]|[243.37045649]
1864|[66.38557622]|[243.37045649]
1865|[64.89594392]|[243.54651223]
1866|[63.4067869]|[243.72654381]
1867|[63.4067869]|[243.72654381]
1868|[61.91863701]|[243.91471896]
1869|[60.43148716]|[244.11064074]
1870|[60.43148716]|[244.11064074]
1871|[58.9432161]|[244.29785516]
1872|[57.45470821]|[244.4831772]
1873|[57.45470821]|[244.4831772]
1874|[55.96309901]|[244.64161333]
1875|[54.47248786]|[244.8091794]
1876|[54.47248786]|[244.8091794]
1877|[52.9804189]|[244.96322554]
1878|[51.48558091]|[245.0875614]
1879|[51.48558091]|[244.0875614]
1880|[50.0688126]|[243.59484692]
1881|[48.56955229]|[243.54774591]
1882|[48.56955229]|[243.54774591]
1883|[47.09478569]|[243.82172308]
1884|[45.61554801]|[244.07043149]
1885|[45.61554801]|[244.07043149]
1886|[44.12873686]|[244.26890722]
1887|[42.63900718]|[244.44413703]
1888|[42.63900718]|[244.44413703]
1889|[41.14828757]|[244.6107354]
1890|[39.65484624]|[244.75085326]
1891|[39.65484624]|[244.75085326]
1892|[38.15564449]|[244.79978276]
1893|[36.65584079]|[244.8240495]
1894|[36.65584079]|[244.8240495]
1895|[35.15586767]|[244.81506922]
1896|[33.65587482]|[244.81043766]
1897|[33.65587482]|[244.81043766]
1898|[32.15588484]|[244.8049554]
1899|[30.65593728]|[244.7924127]
1900|[30.65593728]|[244.7924127]
1901|[29.15864923]|[244.70225455]
1902|[27.66387913]|[244.57710523]
1903|[27.66387913]|[244.57710523]
1904|[26.17149399]|[244.42615295]
1905|[24.68174125]|[244.25111936]
1906|[24.68174125]|[244.25111936]
1907|[23.19392951]|[244.060289]
1908|[21.71054486]|[243.83764583]
1909|[20.233278]|[243.57748699]
1910|[20.233278]|[243.57748699]
1911|[18.78557292]|[243.18486757]
1912|[17.33982261]|[242.78511009]
1913|[17.33982261]|[242.78511009]
1914|[15.91069995]|[242.32946941]
1915|[14.49077427]|[241.84592927]
1916|[14.49077427]|[241.84592927]
1917|[13.08213248]|[241.33044087]
1918|[11.67843879]|[240.80162707]
1919|[11.67843879]|[240.80162707]
1920|[10.28787791]|[240.23918558]
1921|[8.89653762]|[239.67867491]
1922|[8.89653762]|[239.67867491]
1923|[8.89653762]|[239.67867491]
1924|[7.67943781]|[238.80193776]
1925|[7.67943781]|[238.80193776]
1926|[6.72886549]|[237.64158769]
1927|[6.72886549]|[237.64158769]
1928|[5.97006033]|[236.34767319]
1929|[5.27612661]|[235.01784013]
1930|[5.27612661]|[235.01784013]
1931|[5.02745537]|[233.53859619]
1932|[4.85358653]|[232.04870706]
1933|[5.7446037]|[230.55267139]
1934|[5.7446037]|[230.55267139]
1935|[5.47062723]|[229.07790466]
1936|[5.27126606]|[227.59121198]
1937|[5.27126606]|[227.59121198]
1938|[5.32999319]|[226.09236205]
1939|[5.44610537]|[224.59686281]
1940|[5.44610537]|[224.59686281]
1941|[5.80195057]|[223.13968259]
1942|[6.19433174]|[221.69191292]
1943|[6.68179635]|[220.27332973]
1944|[6.68179635]|[220.27332973]
1945|[7.42437596]|[218.97003563]
1946|[8.2286189]|[217.70386294]
1947|[8.2286189]|[217.70386294]
1948|[9.16766651]|[216.53416657]
1949|[10.14764088]|[215.39853889]
1950|[10.14764088]|[215.39853889]
1951|[11.25217109]|[214.38364332]
1952|[12.39537733]|[213.41252053]
1953|[12.39537733]|[213.41252053]
1954|[13.60997325]|[212.53231785]
1955|[14.80974192]|[211.63200949]
1956|[14.80974192]|[211.63200949]
1957|[16.00321463]|[210.72337156]
1958|[17.22734982]|[209.85648457]
1959|[17.22734982]|[209.85648457]
1960|[18.55695483]|[209.16211399]
1961|[19.89063623]|[208.47560548]
1962|[19.89063623]|[208.47560548]
1963|[21.29850409]|[207.95800708]
1964|[22.70496515]|[207.43659815]
1965|[22.70496515]|[207.43659815]
1966|[24.05713419]|[206.78726089]
1967|[25.39924015]|[206.11737166]
1968|[25.39924015]|[206.11737166]
1969|[26.7479047]|[205.46078659]
1970|[28.08405749]|[204.77910065]
1971|[28.08405749]|[204.77910065]
1972|[29.36497083]|[203.99854892]
1973|[30.67105839]|[203.26089365]
1974|[30.67105839]|[203.26089365]
1975|[32.04138713]|[202.65081238]
1976|[33.43060833]|[202.08507]
1977|[33.43060833]|[202.08507]
1978|[34.82565761]|[201.53385543]
1979|[36.23387824]|[201.01721757]
1980|[36.23387824]|[201.01721757]
1981|[37.68460035]|[200.63589702]
1982|[39.12632524]|[200.22185679]
1983|[39.12632524]|[200.22185679]
1984|[40.55020175]|[199.75007749]
1985|[41.99191087]|[199.33598233]
1986|[41.99191087]|[199.33598233]
1987|[43.44153234]|[198.95049875]
1988|[44.89799187]|[198.59171521]
1989|[44.89799187]|[198.59171521]
1990|[46.34451237]|[198.19475369]
1991|[47.80318454]|[197.84507452]
1992|[47.80318454]|[197.84507452]
1993|[49.26968785]|[197.52984756]
1994|[50.74005128]|[197.23314672]
1995|[50.74005128]|[197.23314672]
1996|[52.20450109]|[196.90851347]
1997|[52.20450109]|[196.90851347]
1998|[53.67642359]|[196.61964647]
1999|[55.15275465]|[196.35422869]
2000|[55.15275465]|[196.35422869]
2001|[56.64940762]|[196.25407936]
2002|[58.1449068]|[196.13796641]
2003|[58.1449068]|[196.13796641]
2004|[59.63609657]|[195.97563017]
2005|[61.12394815]|[195.78511068]
2006|[61.12394815]|[195.78511068]
2007|[62.6170607]|[195.64153167]
2008|[64.11400794]|[195.54588149]
2009|[64.11400794]|[195.54588149]
2010|[65.61237084]|[195.47581991]
2011|[67.11184631]|[195.43615517]
2012|[67.11184631]|[195.43615517]
2013|[68.60940337]|[195.52172898]
2014|[70.10432926]|[195.64500336]
2015|[70.10432926]|[195.64500336]
2016|[71.60108296]|[195.74363582]
2017|[73.09651083]|[195.86066353]
2018|[73.09651083]|[195.86066353]
2019|[74.58954193]|[196.005087]
2020|[76.08057262]|[196.16887793]
2021|[76.08057262]|[196.16887793]
2022|[77.57158542]|[196.33283167]
2023|[79.06719278]|[196.44754281]
2024|[79.06719278]|[196.44754281]
2025|[80.56678411]|[196.4125308]
2026|[82.06496906]|[196.33876186]
2027|[82.06496906]|[196.33876186]
2028|[83.54963521]|[196.12483098]
2029|[85.03318051]|[195.90326084]
2030|[85.03318051]|[195.90326084]
2031|[86.50366148]|[195.60714311]
2032|[87.96340316]|[195.26195585]
2033|[87.96340316]|[195.26195585]
2034|[89.36576019]|[194.72960751]
2035|[90.77415292]|[194.213439]
2036|[90.77415292]|[194.213439]
2037|[92.16922724]|[193.66228781]
2038|[93.55061513]|[193.07767898]
2039|[93.55061513]|[193.07767898]
2040|[94.92431252]|[192.47522111]
2041|[96.30044732]|[191.87835177]
2042|[96.30044732]|[191.87835177]
2043|[97.71045704]|[191.36661689]
2044|[99.12957033]|[190.88069768]
2045|[99.12957033]|[190.88069768]
2046|[100.56925741]|[190.45962631]
2047|[102.02087813]|[190.08174101]
2048|[102.02087813]|[190.08174101]
2049|[103.18912069]|[189.14088538]
2050|[104.35736291]|[188.20002932]
2051|[105.52560377]|[187.25917158]
2052|[106.69384765]|[186.31831759]
2053|[107.86209052]|[185.37746234]
2054|[109.03033235]|[184.43660581]
2055|[110.19856998]|[183.49574405]
2056|[111.36680303]|[182.55487661]
2057|[112.53503218]|[181.61400433]
2058|[113.70325921]|[180.67312941]
2059|[114.87148426]|[179.73225204]
2060|[116.03970271]|[178.79136647]
2061|[117.20791545]|[177.85047381]
2062|[118.37612585]|[176.90957825]
2063|[119.54432939]|[175.96867416]
2064|[120.71252721]|[175.02776298]
2065|[121.88072448]|[174.08685111]
2066|[123.04892176]|[173.14593927]
2067|[124.21711819]|[172.20502636]
2068|[125.38531294]|[171.26411136]
2069|[126.55350615]|[170.32319446]
2070|[127.72170164]|[169.38228038]
2071|[128.88989956]|[168.44136932]
2072|[130.05809907]|[167.50046024]
2073|[131.22629907]|[166.55955177]
2074|[132.39450468]|[165.61865025]
2075|[133.56271198]|[164.67775084]
2076|[134.73091558]|[163.73684683]
2077|[135.89911897]|[162.79594257]
2078|[137.06732613]|[161.85504298]
2079|[138.2355311]|[160.91414067]
2080|[139.40373675]|[159.97323922]
2081|[140.57194762]|[159.03234423]
2082|[141.74016549]|[158.09145795]
2083|[142.90838514]|[157.15057387]
2084|[144.07660387]|[156.20968865]
2085|[145.24481407]|[155.26879284]
2086|[146.41301888]|[154.32789034]
2087|[147.58121698]|[153.38697949]
2088|[148.74940419]|[152.44605514]
2089|[149.91757335]|[151.50510838]
2090|[151.08573245]|[150.56414913]
2091|[152.25388269]|[149.62317887]
2092|[153.42202126]|[148.68219413]
2093|[154.59701205]|[147.74977972]
2094|[155.77478024]|[146.82087601]
2095|[156.95364212]|[145.89336069]
2096|[158.13292561]|[144.96638148]
2097|[159.31235939]|[144.03959351]
2098|[160.49182968]|[143.11285198]
2099|[161.67128146]|[142.18608692]
2100|[162.85068043]|[141.25925464]
2101|[164.03001445]|[140.33233972]
2102|[165.20929743]|[139.40535986]
2103|[166.38855219]|[138.47834411]
2104|[167.56778393]|[137.55129908]
2105|[168.74698355]|[136.62421318]
2106|[169.92617019]|[135.69711078]
2107|[171.10534402]|[134.76999208]
2108|[172.28449791]|[133.84284802]
2109|[173.46365277]|[132.91570519]
2110|[174.64280841]|[131.98856336]
2111|[175.82196471]|[131.06142237]
2112|[177.0011103]|[130.13426775]
2113|[178.18024289]|[129.20709661]
2114|[177.61878302]|[130.59805413]
2115|[176.78239182]|[131.8432247]
2116|[175.84363847]|[133.01315724]
2117|[177.26547931]|[132.53527793]
2118|[178.54102892]|[131.74599142]
2119|[179.73583437]|[130.83910668]
2120|[180.89383436]|[129.88567287]
2121|[182.03596094]|[128.91328052]
2122|[183.17136786]|[127.93305038]
2123|[184.30394413]|[126.94955103]
2124|[185.4353316]|[125.96468433]
2125|[184.64170374]|[127.23753736]
2126|[183.70089885]|[128.40582078]
2127|[182.70305927]|[129.52578336]
2128|[181.68261743]|[130.62519159]
2129|[180.65462789]|[131.7175457]
2130|[179.6235658]|[132.80700013]
2131|[178.59125145]|[133.89526807]
2132|[179.72004778]|[132.90743262]
2133|[180.80980836]|[131.87669411]
2134|[181.88280839]|[130.82851907]
2135|[182.94873652]|[129.77315315]
2136|[184.0116858]|[128.71478703]
2137|[185.07338464]|[127.65516655]
2138|[186.13456226]|[126.59502408]
2139|[187.19552666]|[125.53466822]
2140|[188.24989808]|[124.46775637]
2141|[189.28768743]|[123.38470823]
2142|[190.33113908]|[122.30711431]
2143|[191.38181095]|[121.23655902]
2144|[192.42287088]|[120.15665429]
2145|[193.47111989]|[119.08372652]
2146|[194.53687982]|[118.02819075]
2147|[195.6076372]|[116.97772483]
2148|[196.69042488]|[115.93966374]
2149|[197.75709982]|[114.88505264]
2150|[198.83435982]|[113.84125625]
2151|[199.95896554]|[112.84865261]
2152|[201.1126567]|[111.89000945]
2153|[202.26473855]|[110.92943285]
2154|[203.42226565]|[109.97542499]
2155|[204.57080202]|[109.01061194]
2156|[205.71638219]|[108.04229068]
2157|[206.85847605]|[107.06985991]
2158|[207.97722304]|[106.07065763]
2159|[209.06840749]|[105.04142662]
2160|[210.15374664]|[104.00603348]
2161|[211.22876194]|[102.95992541]
2162|[212.2938368]|[101.90369837]
2163|[213.3774526]|[100.86650177]
2164|[214.50039071]|[99.87201195]
2165|[215.66160719]|[98.92249824]
2166|[216.85569155]|[98.01466426]
2167|[218.0707886]|[97.13515351]
2168|[219.28314868]|[96.2518738]
2169|[220.4787575]|[95.34604846]
2170|[221.63311147]|[94.38820354]
2171|[222.73118162]|[93.36632196]
2172|[223.80864636]|[92.32273693]
2173|[224.8645956]|[91.25738665]
2174|[225.91026365]|[90.18194333]
2175|[225.91026365]|[90.18194333]
2176|[226.84021887]|[89.00500523]
2177|[226.84021887]|[89.00500523]
2178|[227.7263946]|[87.79476039]
2179|[227.7263946]|[87.79476039]
2180|[227.7263946]|[87.79476039]
2181|[228.82084227]|[86.76900004]
2182|[229.92540029]|[85.75413474]
2183|[229.92540029]|[85.75413474]
2184|[230.97836546]|[84.685835]
2185|[230.97836546]|[84.685835]
2186|[231.83846529]|[83.45692154]
2187|[232.76305031]|[82.27576002]
2188|[232.76305031]|[82.27576002]
2189|[233.80093499]|[81.19280323]
2190|[233.80093499]|[81.19280323]
2191|[234.84401666]|[80.11485118]
2192|[234.84401666]|[80.11485118]
2193|[235.96386364]|[79.11688188]
2194|[235.96386364]|[79.11688188]
2195|[237.14436607]|[78.19145548]
2196|[237.14436607]|[78.19145548]
2197|[237.14436607]|[78.19145548]
2198|[238.32327413]|[77.26399885]
2199|[238.32327413]|[77.26399885]
2200|[239.3006281]|[76.12611519]
2201|[239.3006281]|[76.12611519]
2202|[239.3006281]|[76.12611519]
2203|[240.25522746]|[74.96907584]
2204|[240.25522746]|[74.96907584]
2205|[240.25522746]|[74.96907584]
2206|[240.25522746]|[74.96907584]
2207|[240.25522746]|[74.96907584]
2208|[240.25522746]|[74.96907584]
2209|[240.25522746]|[74.96907584]
2210|[240.25522746]|[74.96907584]
2211|[240.25522746]|[74.96907584]
2212|[240.25522746]|[74.96907584]
2213|[241.02856872]|[73.68379638]
2214|[241.02856872]|[73.68379638]
2215|[241.02856872]|[73.68379638]
2216|[241.02856872]|[73.68379638]
2217|[241.53880606]|[72.27324406]
2218|[241.53880606]|[72.27324406]
2219|[242.0032515]|[70.84695852]
2220|[242.41748595]|[69.40528941]
2221|[242.41748595]|[69.40528941]
2222|[242.63303053]|[67.92085668]
2223|[242.63303053]|[67.92085668]
2224|[242.63303053]|[67.92085668]
2225|[242.93149715]|[66.45085067]
2226|[242.93149715]|[66.45085067]
2227|[243.27745106]|[64.9912905]
2228|[243.27745106]|[64.9912905]
2229|[243.27745106]|[64.9912905]
2230|[243.45052385]|[63.50130868]
2231|[243.70947132]|[62.023829]
2232|[243.70947132]|[62.023829]
2233|[243.72686929]|[60.5239299]
2234|[243.72686929]|[60.5239299]
2235|[243.98220986]|[59.0458226]
2236|[243.98220986]|[59.0458226]
2237|[244.04255862]|[57.54703708]
2238|[243.87863419]|[56.05602106]
2239|[243.87863419]|[56.05602106]
2240|[243.87863419]|[56.05602106]
2241|[243.32424098]|[54.66223192]
2242|[242.89845017]|[53.22393356]
2243|[242.89845017]|[53.22393356]
2244|[242.46135878]|[51.78902899]
2245|[242.46135878]|[51.78902899]
2246|[241.69150447]|[50.50165789]
2247|[241.69150447]|[50.50165789]
2248|[240.96103373]|[49.19153862]
2249|[240.1753925]|[47.91374057]
2250|[240.1753925]|[47.91374057]
2251|[239.44938281]|[46.60114393]
2252|[239.44938281]|[46.60114393]
2253|[238.56953318]|[45.38629224]
2254|[238.56953318]|[45.38629224]
2255|[238.56953318]|[45.38629224]
2256|[237.75481764]|[44.12683261]
2257|[237.75481764]|[44.12683261]
2258|[236.71150516]|[43.04910394]
2259|[236.71150516]|[43.04910394]
